"","IMG_genome_ID","genome_name","fucO","pduC","pduD","pduE","pduL","pduP","pduW","n_genes_present","propanediol_dehydratase_any","propanediol_dehydratase_all"
"13018","2609460150","Salmonella enterica enterica sv. Bareilly CFSAN001102",1,1,1,1,1,1,1,7,1,1
"13019","2609460162","Salmonella enterica enterica sv. Bareilly CFSAN001140",1,1,1,1,1,1,1,7,1,1
"13020","2609460302","Bacteroides fragilis DCMOUH0067B",1,0,0,0,0,0,0,1,0,0
"13021","2609460354","Escherichia coli 2-156-04_S3_C3",1,0,0,0,0,0,0,1,0,0
"13022","2617270738","Gilliamella intestini R-53144",1,0,0,0,0,0,0,1,0,0
"13023","2617270951","Escherichia coli 3-073-06_S3_C2",1,0,0,0,0,0,0,1,0,0
"13024","2617270954","Escherichia coli 2-177-06_S4_C3",1,0,0,0,0,0,0,1,0,0
"13025","2617270961","Escherichia coli 3-105-05_S1_C2",1,0,0,0,0,0,0,1,0,0
"13026","2617270964","Escherichia coli 1-176-05_S3_C1",1,0,0,0,0,0,0,1,0,0
"13027","2617270974","Escherichia coli 2-316-03_S4_C1",1,0,0,0,0,0,0,1,0,0
"13028","2617270976","Escherichia coli 2-316-03_S4_C2",1,0,0,0,0,0,0,1,0,0
"13029","2617270990","Escherichia coli 3-105-05_S1_C3",1,0,0,0,0,0,0,1,0,0
"13030","2617271001","Salmonella enterica enterica sv. Bareilly CFSAN000968",1,1,1,1,1,1,1,7,1,1
"13031","2617271032","Salmonella enterica enterica sv. Bareilly CFSAN001109",1,1,1,1,1,1,1,7,1,1
"13032","2617271033","Bacteroides fragilis DCMOUH0018B",1,0,0,0,0,0,0,1,0,0
"13033","2617271250","Klebsiella quasipneumoniae quasipneumoniae 01A030",1,1,1,1,1,1,1,7,1,1
"13034","2617271336","Escherichia coli VKPM B-10182",1,0,0,0,0,0,0,1,0,0
"13035","2619619009","Marinilactibacillus psychrotolerans DSM 19582",1,0,0,0,0,0,0,1,0,0
"13036","2619619128","Escherichia coli 2-052-05_S1_C3",1,0,0,0,0,0,0,1,0,0
"13037","2619619147","Gilliamella apicola SCGC AB-598-I20 (contamination screened)",1,0,0,0,0,0,0,1,0,0
"13038","2623620495","Escherichia coli 3234/A",1,0,0,0,0,0,0,1,0,0
"13039","2623620497","Escherichia coli RiKo 2305/09",1,0,0,0,0,0,0,1,0,0
"13040","2623620498","Escherichia coli RiKo 2308/09",1,0,0,0,0,0,0,1,0,0
"13041","2623620502","Escherichia coli MPEC4969",1,0,0,0,0,0,0,1,0,0
"13042","2623620516","Bacteroides xylanisolvens NLAE-zl-G339",1,0,0,0,0,0,0,1,0,0
"13043","2627853765","Shigella boydii SB_08-6431",1,0,0,0,0,0,0,1,0,0
"13044","2627853795","Escherichia coli C691-71 (14b)",1,0,0,0,0,0,0,1,0,0
"13045","2627854115","Klebsiella pneumoniae 349",1,1,1,1,1,1,1,7,1,1
"13046","2627854280","Enterococcus faecium MRSN 11639",1,0,0,0,0,0,0,1,0,0
"13047","2630968360","Salmonella enterica enterica sv. Newport 36804",1,1,1,1,1,1,1,7,1,1
"13048","2630968388","Salmonella enterica enterica sv. Agona 29.O.08",1,1,1,1,1,1,1,7,1,1
"13049","2630968401","Pectobacterium carotovorum carotovorum YC T39",1,0,0,0,0,0,0,1,0,0
"13050","2630968619","Salmonella enterica enterica sv. Agona 06.O.05",1,1,1,1,1,1,1,7,1,1
"13051","2630968622","Salmonella enterica enterica sv. Agona 12.A.06",1,1,1,1,1,1,1,7,1,1
"13052","2630968688","Salmonella enterica enterica sv. Agona 31.H.09",1,1,1,1,1,1,1,7,1,1
"13053","2630968808","Escherichia coli JT2",1,0,0,0,0,0,0,1,0,0
"13054","2630968826","Salmonella enterica enterica 10TTU468",1,1,1,1,1,1,1,7,1,1
"13055","2630968832","Ruthenibacterium lactatiformans 585-1",1,0,0,0,0,0,0,1,0,0
"13056","2630968857","Salmonella enterica enterica sv. Cerro 87",1,1,1,1,1,1,1,7,1,1
"13057","2634166389","Bifidobacterium breve MCC 1604",1,0,0,0,0,0,0,1,0,0
"13058","2634166408","Salmonella enterica enterica sv. Newport Pond080-2TTA",1,1,1,1,1,1,1,7,1,1
"13059","2634166421","Bifidobacterium breve MCC 0476",1,0,0,0,0,0,0,1,0,0
"13060","2634166465","Escherichia coli HB101",1,0,0,0,0,0,0,1,0,0
"13061","2634166512","Escherichia coli RM9387",1,1,1,1,1,1,0,6,1,1
"13062","2636415420","Salmonella enterica enterica sv. Newport PRS_2010_0624",1,1,1,1,1,1,1,7,1,1
"13063","2636415426","Shigella boydii SB_08-2675",1,0,0,0,0,0,0,1,0,0
"13064","2636415438","Paeniclostridium sordellii 8483",1,0,0,0,0,0,0,1,0,0
"13065","2636415521","Enterococcus faecium VRE3",1,0,0,0,0,0,0,1,0,0
"13066","2636415673","Escherichia coli SCB15",1,1,1,1,1,1,0,6,1,1
"13067","2636415686","Salmonella enterica enterica sv. Agona 21.H.10",1,1,1,1,1,1,1,7,1,1
"13068","2636415703","Pantoea anthophila 11-2",1,0,0,0,0,0,0,1,0,0
"13069","2636415791","Salmonella enterica enterica sv. Heidelberg RI-11-013343",1,1,1,1,0,1,1,6,1,1
"13070","2636415810","Salmonella enterica enterica sv. Agona 48.E.08",1,1,1,1,1,1,1,7,1,1
"13071","2636415821","Serratia fonticola DSM 4576",1,0,0,0,0,0,0,1,0,0
"13072","2636415864","Escherichia coli K-12 GM4792 Lac-",1,0,0,0,0,0,0,1,0,0
"13073","2636415910","Mannheimia haemolytica USDA-ARS-USMARC-184",1,0,0,0,0,0,0,1,0,0
"13074","2636416060","Terribacillus saccharophilus DSM 21619",1,0,0,0,0,0,0,1,0,0
"13075","2636416097","Clostridioides difficile Y384",1,0,0,0,0,0,0,1,0,0
"13076","2636416161","Escherichia coli D6-117.29",1,0,0,0,0,0,0,1,0,0
"13077","2639762743","Bifidobacterium longum longum BLOI2",1,0,0,0,0,0,0,1,0,0
"13078","2639762779","Bifidobacterium breve MCC 1454",1,0,0,0,0,0,0,1,0,0
"13079","2639762810","Salmonella enterica Paratyphi A 01 8877",1,1,1,1,1,1,1,7,1,1
"13080","2639762867","Salmonella enterica Paratyphi A 2129",1,1,1,1,1,1,1,7,1,1
"13081","2639762874","Salmonella enterica Paratyphi A Banker Type1",1,1,1,1,1,1,1,7,1,1
"13082","2639762884","Escherichia coli KIC-2",1,0,0,0,0,0,0,1,0,0
"13083","2639762885","Salmonella enterica enterica sv. Typhimurium CDC 2011K-0870",1,1,1,1,1,1,1,7,1,1
"13084","2639762938","Salmonella enterica enterica sv. Agona 02.O.05",1,1,1,1,1,1,1,7,1,1
"13085","2639762939","Pectobacterium brasiliense BD255",1,0,0,0,0,0,0,1,0,0
"13086","2639762948","Salmonella enterica Paratyphi A 05 6721",1,1,1,1,1,1,1,7,1,1
"13087","2639762953","Salmonella enterica enterica sv. Virchow 07M3147",1,1,1,1,1,1,1,7,1,1
"13088","2639762980","Salmonella enterica Paratyphi A BL14275",1,1,1,1,1,1,1,7,1,1
"13089","2639763079","Bifidobacterium breve MCC 0305",1,0,0,0,0,0,0,1,0,0
"13090","2639763151","Escherichia coli SCB11",1,0,0,0,0,0,0,1,0,0
"13091","2639763166","Escherichia coli EC15",1,0,0,0,0,0,0,1,0,0
"13092","2642422543","Eubacterium barkeri VPI 5359",1,0,1,0,0,1,0,3,1,0
"13093","2645727635","Escherichia coli 300262",1,1,1,1,1,1,0,6,1,1
"13094","2645727717","Escherichia coli 100329",1,0,0,0,0,0,0,1,0,0
"13095","2645727764","Salmonella enterica ST2286",1,1,1,1,1,1,1,7,1,1
"13096","2645727799","Salmonella enterica enterica sv. Agona 63.H.87",1,1,1,1,1,1,1,7,1,1
"13097","2645727803","Salmonella enterica Paratyphi A A6043",1,1,1,1,1,1,1,7,1,1
"13098","2645727831","Salmonella enterica Paratyphi A BL23318",1,1,1,1,1,1,1,7,1,1
"13099","2645727905","Escherichia coli 303301",1,1,1,1,1,1,0,6,1,1
"13100","2645727992","Klebsiella pneumoniae ST15 NDM-1",1,1,1,1,1,1,1,7,1,1
"13101","2645728017","Klebsiella quasipneumoniae FI_HV_2014",1,1,1,1,1,1,1,7,1,1
"13102","2645728047","Escherichia coli K-12 MC4100",1,0,0,0,0,0,0,1,0,0
"13103","2645728090","Bifidobacterium breve MCC 1340",1,0,0,0,0,0,0,1,0,0
"13104","2645728091","Escherichia coli 401675",1,0,0,1,1,1,0,4,1,0
"13105","2648501110","Escherichia coli 702626",1,0,0,0,0,0,0,1,0,0
"13106","2648501132","Salmonella enterica SAGM-KPC",1,1,1,1,1,1,1,7,1,1
"13107","2648501234","Salmonella enterica enterica sv. Agona 49.E.09",1,1,1,1,1,1,1,7,1,1
"13108","2648501269","Salmonella enterica Paratyphi A D441",1,1,1,1,1,1,1,7,1,1
"13109","2648501305","Bifidobacterium adolescentis BBMN23",1,0,0,0,0,0,0,1,0,0
"13110","2648501321","Escherichia coli DE048",1,1,1,1,1,1,0,6,1,1
"13111","2648501486","Salmonella enterica enterica sv. Typhimurium 86-0368",1,1,1,1,1,1,1,7,1,1
"13112","2648501488","Listeriaceae bacterium FSL M6-0635",1,0,0,0,0,0,0,1,0,0
"13113","2648501500","Escherichia coli 400791",1,0,0,0,0,0,0,1,0,0
"13114","2648501645","Pantoea vagans ZBG6",1,0,0,0,0,0,0,1,0,0
"13115","2648501683","Bifidobacterium longum 105-A",1,0,0,0,0,0,0,1,0,0
"13116","2648501728","Salmonella enterica enterica sv. Agona 73.H.09",1,1,1,1,1,1,1,7,1,1
"13117","2648501752","Salmonella enterica Paratyphi A A5240",1,1,1,1,1,1,1,7,1,1
"13118","2648501797","Escherichia coli ST540an",1,0,0,0,0,0,0,1,0,0
"13119","2648501902","Salmonella enterica Paratyphi A 05 3784",1,1,1,1,1,1,1,7,1,1
"13120","2648501919","Enterococcus sp. RIT-PI-f",1,0,0,0,0,0,0,1,0,0
"13121","2651869695","Escherichia coli 102535",1,1,1,1,1,1,0,6,1,1
"13122","2651869696","Escherichia coli 103447",1,1,1,1,1,1,0,6,1,1
"13123","2651869722","Salmonella enterica enterica sv. Enteritidis FORC_007",1,1,1,1,1,1,1,7,1,1
"13124","2651869780","Escherichia coli 401954",1,0,0,0,0,0,0,1,0,0
"13125","2651869830","Escherichia coli ST-44",1,0,0,0,0,0,0,1,0,0
"13126","2651869839","Escherichia coli C41(DE3)",1,0,0,0,0,0,0,1,0,0
"13127","2651870318","Enterococcus casseliflavus NLAE-zl-C414",1,0,0,0,0,0,0,1,0,0
"13128","2651870319","Actinomyces ruminicola DSM 27982",1,0,0,0,0,0,0,1,0,0
"13129","2654587509","Escherichia coli 300847",1,0,1,1,1,1,0,5,1,0
"13130","2654587670","Salmonella enterica Paratyphi A 38-71",1,1,1,1,1,1,1,7,1,1
"13131","2654587697","Clostridia bacterium UC5.1-2E1",1,0,0,0,0,0,0,1,0,0
"13132","2654587700","Clostridia bacterium UC5.1-2H6",1,0,0,0,0,0,0,1,0,0
"13133","2654587712","Salmonella enterica Paratyphi A B964",1,1,1,1,1,1,1,7,1,1
"13134","2654587772","Escherichia coli ST2747",1,0,0,0,0,0,0,1,0,0
"13135","2654587807","Salmonella enterica Paratyphi A A61-139",1,1,1,1,1,1,1,7,1,1
"13136","2654587840","Salmonella enterica Paratyphi A 01 5766",1,1,1,1,1,1,1,7,1,1
"13137","2654587852","Salmonella enterica Paratyphi A A73-2",1,1,1,1,1,1,1,7,1,1
"13138","2654587859","Salmonella enterica Paratyphi A 138-69",1,1,1,1,1,1,1,7,1,1
"13139","2654587973","Fusobacterium nucleatum polymorphum ChDC F306",1,0,1,1,0,1,0,4,1,0
"13140","2654588208","Bifidobacterium bifidum Calf96",1,0,0,0,0,0,0,1,0,0
"13141","2657244950","Salmonella enterica enterica sv. Typhimurium DT104 V60",1,1,1,1,1,1,1,7,1,1
"13142","2657244989","Salmonella enterica enterica sv. Typhimurium 062/01",1,1,1,1,1,1,1,7,1,1
"13143","2657244992","Salmonella enterica enterica sv. Typhimurium DT104 613sV101",1,1,1,1,1,1,1,7,1,1
"13144","2657245012","Salmonella enterica enterica sv. Typhimurium DT104 613sCH32",1,1,1,1,1,1,1,7,1,1
"13145","2657245045","Salmonella enterica enterica sv. Typhimurium DT104 613sH104",1,1,1,1,1,1,1,7,1,1
"13146","2657245063","Salmonella enterica enterica serovar Bovismorbificans 499208",1,1,1,1,1,1,1,7,1,1
"13147","2657245091","Escherichia coli OLC-716",1,0,0,0,0,0,0,1,0,0
"13148","2657245107","Salmonella enterica enterica sv. Typhimurium DT104 613sCH14",1,1,1,1,1,1,1,7,1,1
"13149","2657245124","Escherichia coli 233",1,0,0,0,0,0,0,1,0,0
"13150","2657245269","Lachnospira pectinoschiza M83",1,0,0,0,0,0,0,1,0,0
"13151","2657245445","Ligilactobacillus animalis DSM 20602",1,0,0,0,0,0,0,1,0,0
"13152","2657245449","Klebsiella pneumoniae UCI95",1,1,1,1,1,1,1,7,1,1
"13153","2657245461","Shigella flexneri 2005002",1,0,0,0,0,0,0,1,0,0
"13154","2657245475","Salmonella enterica enterica sv. Typhimurium DT104 V66",1,1,1,1,1,1,1,7,1,1
"13155","2657245490","Salmonella enterica enterica sv. Typhimurium SALF-297-2",1,1,1,1,1,1,1,7,1,1
"13156","2657245570","Escherichia coli 50640492",1,0,0,0,0,1,0,2,0,0
"13157","2657245578","Salmonella enterica enterica sv. Typhimurium DT104 613sCH40",1,1,1,1,1,1,1,7,1,1
"13158","2657245588","Escherichia coli BIDMC98",1,0,0,0,0,0,0,1,0,0
"13159","2657245634","Escherichia coli Ec26A_L2",1,0,0,0,0,0,0,1,0,0
"13160","2657245643","Salmonella enterica enterica sv. Weltevreden 2013 1051",1,1,1,1,1,1,1,7,1,1
"13161","2657245650","Salmonella enterica enterica sv. Weltevreden 201305036",1,1,1,1,1,1,1,7,1,1
"13162","2657245678","Yersinia enterocolitica YE30/03",1,1,1,1,1,1,1,7,1,1
"13163","2657245687","Salmonella enterica enterica sv. Weltevreden 201109395",1,1,1,1,1,1,1,7,1,1
"13164","2660237906","Klebsiella pneumoniae CHS208",1,1,1,1,1,1,1,7,1,1
"13165","2660237912","Klebsiella pneumoniae CHS172",1,1,1,1,1,1,1,7,1,1
"13166","2660237938","Salmonella enterica enterica sv. Weltevreden 201302134",1,1,1,1,1,1,1,7,1,1
"13167","2660237939","Salmonella enterica enterica sv. Weltevreden 201208537",1,1,1,1,1,1,1,7,1,1
"13168","2660237967","Escherichia coli K1",1,0,0,0,0,0,0,1,0,0
"13169","2660238012","Enterococcus faecium GM75",1,0,0,0,0,0,0,1,0,0
"13170","2660238062","Klebsiella pneumoniae S_KpVA-7",1,1,1,1,1,1,1,7,1,1
"13171","2660238092","Escherichia coli 8G",1,0,0,0,0,0,0,1,0,0
"13172","2660238126","Escherichia coli Ec207A_L1",1,0,0,0,0,0,0,1,0,0
"13173","2660238128","Escherichia coli TTU2014-121AME",1,0,0,0,0,0,0,1,0,0
"13174","2660238176","Shigella sonnei H112920489",1,1,1,1,1,1,0,6,1,1
"13175","2660238224","Salmonella enterica enterica sv. Typhimurium DT104 V05",1,1,1,1,1,1,1,7,1,1
"13176","2660238226","Salmonella enterica enterica sv. Typhimurium DT104 613sV86",1,1,1,1,1,1,1,7,1,1
"13177","2660238309","Shigella flexneri 2a BS1025",1,0,0,0,0,0,0,1,0,0
"13178","2660238349","Escherichia coli M17 - 1",1,0,0,0,0,0,0,1,0,0
"13179","2660238377","Shigella flexneri 2005AH264",1,0,0,0,0,0,0,1,0,0
"13180","2660238429","Shigella sonnei H113240269",1,1,1,1,1,1,0,6,1,1
"13181","2660238444","Shigella flexneri 2003055",1,0,0,0,0,0,0,1,0,0
"13182","2660238486","Escherichia coli M23",1,0,0,0,0,0,0,1,0,0
"13183","2660238507","Escherichia coli 50822286",1,0,0,0,0,0,0,1,0,0
"13184","2660238548","Escherichia coli St. Olav40",1,0,0,0,0,0,0,1,0,0
"13185","2660238683","Escherichia coli MGH121",1,0,0,0,0,1,0,2,0,0
"13186","2663762640","Paeniclostridium sordellii JGS6956",1,0,0,0,0,0,0,1,0,0
"13187","2663762645","Klebsiella pneumoniae 50675619",1,1,1,1,1,1,1,7,1,1
"13188","2663762810","Escherichia coli OLC-975",1,0,0,0,0,0,0,1,0,0
"13189","2663762872","Salmonella enterica enterica sv. Weltevreden 201201076",1,1,1,1,1,1,1,7,1,1
"13190","2663762876","Salmonella enterica enterica sv. Typhimurium smonpas009865-1",1,0,1,1,1,1,1,6,1,0
"13191","2663762921","Salmonella enterica enterica sv. Typhimurium DT104 H75",1,1,1,1,1,1,1,7,1,1
"13192","2663762930","Salmonella enterica enterica sv. Typhimurium DT104 V45",1,1,1,1,1,1,1,7,1,1
"13193","2663762969","Citrobacter freundii RU2 BHI19",1,1,1,1,1,1,1,7,1,1
"13194","2663762985","Bifidobacterium bifidum LMG 11582",1,0,0,0,0,0,0,1,0,0
"13195","2663763113","Salmonella enterica enterica sv. Typhimurium ABBSB1116-2",1,1,1,1,1,1,1,7,1,1
"13196","2663763235","Salmonella enterica enterica sv. Typhimurium DT104 H41",1,1,1,1,1,1,1,7,1,1
"13197","2663763366","Yersinia enterocolitica YE13/03",1,1,1,1,1,1,1,7,1,1
"13198","2663763396","Paeniclostridium sordellii SSCC26591",1,0,0,0,0,0,0,1,0,0
"13199","2663763407","Yersinia enterocolitica YE38/03",1,1,1,1,1,1,1,7,1,1
"13200","2663763444","Klebsiella pneumoniae CHS181",1,1,1,1,1,1,1,7,1,1
"13201","2663763478","Shigella flexneri 2002140",1,0,0,0,0,0,0,1,0,0
"13202","2663763495","Salmonella enterica enterica sv. Typhimurium smonpas001102-13",1,1,1,1,1,1,1,7,1,1
"13203","2663763497","Salmonella enterica enterica sv. Weltevreden VNSC2512",1,1,1,1,1,1,1,7,1,1
"13204","2667527471","Salmonella enterica enterica sv. Weltevreden VNSC2346",1,1,1,1,1,1,1,7,1,1
"13205","2667527591","Escherichia coli Ec57A_E8C1",1,0,0,0,1,1,0,3,0,0
"13206","2667527603","Paeniclostridium sordellii SSCC33589",1,0,0,0,0,0,0,1,0,0
"13207","2667527617","Salmonella enterica enterica sv. Typhimurium DT104 613sCH6",1,1,1,1,1,1,1,7,1,1
"13208","2667527635","Paeniclostridium sordellii SSCC35109",1,0,0,0,0,0,0,1,0,0
"13209","2667527700","Klebsiella pneumoniae FDAARGOS_91",1,1,1,1,1,1,1,7,1,1
"13210","2667527706","Salmonella enterica enterica sv. Typhimurium DT104 613sCH37",1,1,1,1,1,1,1,7,1,1
"13211","2667527779","Salmonella enterica enterica sv. Typhimurium DT104 H06",1,1,1,1,1,1,1,7,1,1
"13212","2667527807","Salmonella enterica enterica sv. Typhimurium ABBSB1189-1",1,1,1,1,1,1,1,7,1,1
"13213","2667527833","Salmonella enterica enterica sv. Weltevreden 2013 1418",1,1,1,1,1,1,1,7,1,1
"13214","2667527839","Escherichia coli AZ77",1,0,0,0,0,0,0,1,0,0
"13215","2667527861","Klebsiella pneumoniae CHS237",1,1,1,1,1,1,1,7,1,1
"13216","2667527898","Escherichia coli Ec57A_B7C5",1,0,0,0,1,1,0,3,0,0
"13217","2667527918","Shigella flexneri Shi06HN344",1,0,0,0,0,0,0,1,0,0
"13218","2667527920","Shigella flexneri Shi06AH116",1,0,0,0,0,0,0,1,0,0
"13219","2667527994","Shigella flexneri 2a BS1042",1,0,0,0,0,0,0,1,0,0
"13220","2667528025","Klebsiella pneumoniae CHS99",1,1,1,1,1,1,1,7,1,1
"13221","2667528034","Klebsiella pneumoniae CHS166",1,1,1,1,1,1,1,7,1,1
"13222","2667528053","Shigella flexneri 2005GS061",1,0,0,0,0,0,0,1,0,0
"13223","2667528069","Klebsiella pneumoniae CHS121",1,1,1,1,1,1,1,7,1,1
"13224","2667528084","Salmonella enterica enterica sv. Typhimurium DT104 613sV110",1,1,1,1,1,1,1,7,1,1
"13225","2667528099","Salmonella enterica enterica sv. Typhimurium DT104 V09",1,1,1,1,1,1,1,7,1,1
"13226","2667528106","Salmonella enterica enterica sv. Weltevreden 201300011",1,1,1,1,1,1,1,7,1,1
"13227","2671180255","Salmonella enterica enterica serovar Typhi D7649",1,1,1,1,1,1,1,7,1,1
"13228","2671180261","Demequina salsinemoris NBRC 105323",1,0,0,0,0,0,0,1,0,0
"13229","2671180279","Escherichia coli 11-4311",1,0,0,0,0,0,0,1,0,0
"13230","2671180337","Salmonella enterica enterica sv. Typhimurium DT104 613sCH38",1,1,1,1,1,1,1,7,1,1
"13231","2671180338","Shigella sonnei ShIB695_440727",1,1,1,1,1,1,0,6,1,1
"13232","2671180366","Escherichia coli 2013EL-1320-c5",1,0,0,0,0,0,0,1,0,0
"13233","2671180370","Klebsiella pneumoniae CHS178",1,1,1,1,1,1,1,7,1,1
"13234","2671180379","Shigella sonnei sh03-0995",1,1,1,1,1,1,0,6,1,1
"13235","2671180384","Shigella sonnei 20011685_1361400",1,1,1,1,1,1,0,6,1,1
"13236","2671180426","Bifidobacterium thermophilum DSM 20210",1,0,0,0,0,0,0,1,0,0
"13237","2671180430","Shigella sonnei 20081885_1361371",1,1,1,1,1,1,0,6,1,1
"13238","2671180465","Klebsiella pneumoniae CHS213",1,1,1,1,1,1,1,7,1,1
"13239","2671180468","Klebsiella pneumoniae CHS122",1,1,1,1,1,1,1,7,1,1
"13240","2671180523","Salmonella enterica enterica sv. Typhimurium DT104 613sV68",1,1,1,1,1,1,1,7,1,1
"13241","2671180563","Salmonella enterica enterica sv. Typhimurium DT104 613sH142",1,1,1,1,1,1,1,7,1,1
"13242","2671180606","Escherichia coli G235",1,0,0,0,0,0,0,1,0,0
"13243","2671180622","Salmonella enterica enterica sv. Infantis SI54/04",1,1,1,1,1,1,1,7,1,1
"13244","2671180631","Shigella sonnei 201405357_1",1,1,1,1,1,1,0,6,1,1
"13245","2671180651","Escherichia coli STEC 2193",1,0,0,0,0,0,0,1,0,0
"13246","2671180724","Escherichia coli 202423_aEPEC",1,0,0,0,0,0,0,1,0,0
"13247","2671180804","Escherichia coli 07-4338",1,0,0,0,0,0,0,1,0,0
"13248","2671180812","Salmonella enterica enterica sv. Typhimurium DT104 613sCH4",1,1,1,1,1,1,1,7,1,1
"13249","2671180865","Salmonella enterica enterica sv. Typhimurium DT104 V62",1,1,1,1,1,1,1,7,1,1
"13250","2671180873","Salmonella enterica enterica sv. Typhi Ke468",1,1,1,1,1,1,1,7,1,1
"13251","2671180890","Escherichia coli G749",1,0,0,0,0,0,0,1,0,0
"13252","2671180893","Yersinia enterocolitica YE177/02",1,0,1,1,1,1,1,6,1,0
"13253","2671180901","Salmonella enterica enterica sv. Typhimurium DT104 V16",1,1,1,1,1,1,1,7,1,1
"13254","2671180962","Citrobacter freundii RU2 BHI22",1,1,1,1,1,1,1,7,1,1
"13255","2671180987","Escherichia coli GSK2024",1,0,0,0,0,0,0,1,0,0
"13256","2671181010","Klebsiella pneumoniae UCI82",1,1,1,1,1,1,1,7,1,1
"13257","2671181012","Escherichia coli STEC 1299",1,0,0,0,0,0,0,1,0,0
"13258","2671181030","Escherichia coli AN62",1,0,0,0,0,0,0,1,0,0
"13259","2671181056","Shigella sonnei sh07-2224",1,1,1,1,1,1,0,6,1,1
"13260","2671181066","Salmonella enterica enterica sv. Typhimurium DT104 613sH175",1,1,1,1,1,1,1,7,1,1
"13261","2671181085","Escherichia coli STEC 200",1,0,0,0,0,0,0,1,0,0
"13262","2671181101","Klebsiella pneumoniae pneumoniae ST101:951384356",1,1,1,1,1,1,1,7,1,1
"13263","2671181114","Escherichia coli STEC 1442",1,0,0,0,0,0,0,1,0,0
"13264","2671181124","Salmonella enterica enterica sv. Typhi BCR52",1,1,1,1,1,1,1,7,1,1
"13265","2675903046","Klebsiella pneumoniae NFIX52",1,1,1,1,1,1,1,7,1,1
"13266","2675903166","Lachnoclostridium fimetarium DSM 9179",1,0,0,0,0,0,0,1,0,0
"13267","2675903254","Escherichia coli STEC 690",1,0,0,0,0,0,0,1,0,0
"13268","2675903275","Bifidobacterium catenulatum kashiwanohense JCM 15439",1,0,0,0,0,0,0,1,0,0
"13269","2675903289","Shigella sonnei ShIB2015_440825",1,1,1,1,1,1,0,6,1,1
"13270","2675903302","Clostridiales bacterium KA00274",1,0,0,0,0,0,0,1,0,0
"13271","2675903303","Salmonella enterica enterica sv. Weltevreden 139K",1,1,1,1,1,1,1,7,1,1
"13272","2675903318","Escherichia coli STEC 1513",1,0,0,0,0,0,0,1,0,0
"13273","2675903388","Salmonella enterica enterica sv. Moscow SA20061414",1,1,1,1,1,1,1,7,1,1
"13274","2675903416","Bifidobacterium longum infantis BIC1206122787",1,0,0,0,0,0,0,1,0,0
"13275","2675903466","Salmonella enterica enterica sv. Bovismorbificans Sal610",1,1,1,1,1,1,1,7,1,1
"13276","2675903468","Escherichia coli K71",1,0,0,0,0,0,0,1,0,0
"13277","2675903532","Yersinia frederiksenii 28/85",1,1,1,1,1,1,1,7,1,1
"13278","2675903571","Klebsiella pneumoniae TRqt-37",1,1,1,1,1,1,1,7,1,1
"13279","2675903575","Escherichia coli G237",1,0,0,0,0,0,0,1,0,0
"13280","2675903589","Salmonella enterica enterica sv. Weltevreden 2013 3102",1,1,1,1,1,1,1,7,1,1
"13281","2675903633","Klebsiella pneumoniae pneumoniae TGH8",1,1,1,1,1,1,1,7,1,1
"13282","2681813089","Salmonella enterica enterica sv. Typhimurium DT104 613sV92",1,1,1,1,1,1,1,7,1,1
"13283","2681813092","Salmonella enterica enterica sv. Typhimurium DT104 H56",1,1,1,1,1,1,1,7,1,1
"13284","2681813096","Salmonella enterica enterica sv. Weltevreden 2013 690",1,1,1,1,1,1,1,7,1,1
"13285","2681813148","Klebsiella pneumoniae CHS107",1,1,1,1,1,1,1,7,1,1
"13286","2681813149","Klebsiella pneumoniae CHS132",1,1,1,1,1,1,1,7,1,1
"13287","2681813154","Shigella flexneri 2001020",1,0,0,0,0,0,0,1,0,0
"13288","2681813155","Shigella flexneri 2002035",1,0,0,0,0,0,0,1,0,0
"13289","2681813186","Escherichia coli EH1856",1,0,0,0,0,0,0,1,0,0
"13290","2681813210","Salmonella enterica enterica serovar Senftenberg 50272",1,1,1,1,1,1,1,7,1,1
"13291","2681813213","Paeniclostridium sordellii W2975",1,0,0,0,0,0,0,1,0,0
"13292","2681813236","Escherichia coli G114",1,0,0,0,0,0,0,1,0,0
"13293","2681813310","Klebsiella pneumoniae S_73RE",1,1,1,1,1,1,1,7,1,1
"13294","2681813369","Salmonella enterica enterica sv. Typhi H58 IB5335",1,1,1,1,1,1,1,7,1,1
"13295","2681813420","Porphyromonadaceae bacterium GM3",1,0,0,0,0,0,0,1,0,0
"13296","2681813429","Escherichia coli 109497",1,0,0,0,0,0,0,1,0,0
"13297","2684622542","Shigella sonnei 35901ss_1",1,1,1,1,1,1,0,6,1,1
"13298","2684622579","Escherichia coli D11",1,0,0,0,0,0,0,1,0,0
"13299","2684622585","Escherichia coli H2.185",1,0,0,0,0,0,0,1,0,0
"13300","2684622637","Enterococcus faecium VRE-1401988",1,0,0,0,0,0,0,1,0,0
"13301","2684622680","Salmonella enterica enterica sv. Typhi Ke467",1,1,1,1,1,1,1,7,1,1
"13302","2684622770","Shigella sonnei H092760241",1,1,1,1,1,1,0,6,1,1
"13303","2684622771","Shigella sonnei H103560477",1,1,1,1,1,1,0,6,1,1
"13304","2684622922","Gilliamella apicola Ga_169",1,0,0,0,0,0,0,1,0,0
"13305","2684623068","Hafnia alvei HUMV-5920",1,0,0,0,0,0,0,1,0,0
"13306","2684623080","Klebsiella pneumoniae 13004",1,1,1,1,1,1,1,7,1,1
