,strain,gene,hit_score
2356,Dietzia_natronolimnaea,methylmalonyl-CoA-mutase-EC5-4-99-2,736.4
2357,Dorea-formicigenerans-ATCC-27755-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,325.3
2358,Dorea-formicigenerans-ATCC-27755-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,538.6
2359,Dorea-formicigenerans-ATCC-27755-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,35.1
2360,Dorea-formicigenerans-ATCC-27755-MAF-2,methylmalonyl-CoA-mutase-EC5-4-99-2,22.3
2361,Dorea-longicatena-DSM-13814-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,323.8
2362,Dorea-longicatena-DSM-13814-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,525.0
2363,Dorea-longicatena-DSM-13814-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,38.8
2364,Dorea-longicatena-DSM-13814-MAF-2,methylmalonyl-CoA-mutase-EC5-4-99-2,18.4
2365,Dyadobacter_beijingensis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,599.5
2366,Dyadobacter_beijingensis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,852.5
2367,Dyadobacter_beijingensis,methylmalonyl-CoA-epimerase-EC5-1-99-1,184.1
2368,Dyadobacter_beijingensis,methylmalonyl-CoA-mutase-EC5-4-99-2,911.4
2369,Dyadobacter_fermentans,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,598.4
2370,Dyadobacter_fermentans,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,858.2
2371,Dyadobacter_fermentans,methylmalonyl-CoA-epimerase-EC5-1-99-1,182.5
2372,Dyadobacter_fermentans,methylmalonyl-CoA-mutase-EC5-4-99-2,906.6
2373,Dysgonomonas_capnocytophagoides,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,637.3
2374,Dysgonomonas_capnocytophagoides,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,919.3
2375,Dysgonomonas_capnocytophagoides,methylmalonyl-CoA-epimerase-EC5-1-99-1,248.3
2376,Dysgonomonas_capnocytophagoides,methylmalonyl-CoA-mutase-EC5-4-99-2,832.9
2377,Dysgonomonas_gadei,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,637.3
2378,Dysgonomonas_gadei,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,924.5
2379,Dysgonomonas_gadei,methylmalonyl-CoA-epimerase-EC5-1-99-1,242.6
2380,Dysgonomonas_gadei,methylmalonyl-CoA-mutase-EC5-4-99-2,823.4
2381,Edwardsiella_tarda,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,68.3
2382,Edwardsiella_tarda,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,76.4
2383,Edwardsiella_tarda,methylmalonyl-CoA-epimerase-EC5-1-99-1,47.7
2384,Eggerthella_lenta,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,77.0
2385,Eggerthella_lenta,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,116.8
2386,Eggerthella_lenta,methylmalonyl-CoA-epimerase-EC5-1-99-1,30.2
2387,Eggerthella_lenta,methylmalonyl-CoA-mutase-EC5-4-99-2,16.8
2388,Eggerthella_sinensis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,76.9
2389,Eggerthella_sinensis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,113.7
2390,Eggerthella_sinensis,methylmalonyl-CoA-epimerase-EC5-1-99-1,29.3
2391,Eggerthella_sinensis,methylmalonyl-CoA-mutase-EC5-4-99-2,14.0
2392,Eggerthia_catenaformis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,44.0
2393,Eggerthia_catenaformis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,63.5
2394,Eggerthia_catenaformis,methylmalonyl-CoA-epimerase-EC5-1-99-1,37.9
2395,Eikenella_corrodens,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,74.8
2396,Eikenella_corrodens,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,79.0
2397,Eikenella_corrodens,methylmalonyl-CoA-epimerase-EC5-1-99-1,41.0
2398,Eisenbergiella_tayi,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,574.0
2399,Eisenbergiella_tayi,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,785.1
2400,Eisenbergiella_tayi,methylmalonyl-CoA-epimerase-EC5-1-99-1,100.3
2401,Eisenbergiella_tayi,methylmalonyl-CoA-mutase-EC5-4-99-2,23.0
2402,Empedobacter_falsenii,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,289.3
2403,Empedobacter_falsenii,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,446.8
2404,Empedobacter_falsenii,methylmalonyl-CoA-epimerase-EC5-1-99-1,181.0
2405,Empedobacter_falsenii,methylmalonyl-CoA-mutase-EC5-4-99-2,765.7
2406,Enhydrobacter_aerosaccus,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,634.0
2407,Enhydrobacter_aerosaccus,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,847.0
2408,Enhydrobacter_aerosaccus,methylmalonyl-CoA-epimerase-EC5-1-99-1,139.9
2409,Enhydrobacter_aerosaccus,methylmalonyl-CoA-mutase-EC5-4-99-2,788.4
2410,Ensifer_morelensis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,591.7
2411,Ensifer_morelensis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,811.7
2412,Ensifer_morelensis,methylmalonyl-CoA-epimerase-EC5-1-99-1,141.7
2413,Ensifer_morelensis,methylmalonyl-CoA-mutase-EC5-4-99-2,783.9
2414,Enterobacter_aerogenes,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,75.9
2415,Enterobacter_aerogenes,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,85.5
2416,Enterobacter_aerogenes,methylmalonyl-CoA-epimerase-EC5-1-99-1,49.6
2417,Enterobacter_asburiae,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,74.2
2418,Enterobacter_asburiae,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,82.5
2419,Enterobacter_asburiae,methylmalonyl-CoA-epimerase-EC5-1-99-1,49.8
2420,Enterobacter_cancerogenus,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,73.9
2421,Enterobacter_cancerogenus,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,82.0
2422,Enterobacter_cancerogenus,methylmalonyl-CoA-epimerase-EC5-1-99-1,50.3
2423,Enterobacter_cancerogenus,methylmalonyl-CoA-mutase-EC5-4-99-2,12.3
2424,Enterobacter_cloacae,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,76.1
2425,Enterobacter_cloacae,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,84.9
2426,Enterobacter_cloacae,methylmalonyl-CoA-epimerase-EC5-1-99-1,50.5
2427,Enterobacter_hormaechei,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,73.1
2428,Enterobacter_hormaechei,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,81.9
2429,Enterobacter_hormaechei,methylmalonyl-CoA-epimerase-EC5-1-99-1,53.5
2430,Enterobacter_hormaechei,methylmalonyl-CoA-mutase-EC5-4-99-2,12.5
2431,Enterobacter_ludwigii,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,75.9
2432,Enterobacter_ludwigii,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,84.2
2433,Enterobacter_ludwigii,methylmalonyl-CoA-epimerase-EC5-1-99-1,49.1
2434,Enterobacter_ludwigii,methylmalonyl-CoA-mutase-EC5-4-99-2,12.5
2435,Enterobacter_massiliensis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,73.5
2436,Enterobacter_massiliensis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,83.3
2437,Enterobacter_massiliensis,methylmalonyl-CoA-epimerase-EC5-1-99-1,52.0
2438,Enterobacter_muelleri,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,74.2
2439,Enterobacter_muelleri,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,82.5
2440,Enterobacter_muelleri,methylmalonyl-CoA-epimerase-EC5-1-99-1,49.8
2441,Enterocloster-asparagiformis-DSM-15981-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,315.5
2442,Enterocloster-asparagiformis-DSM-15981-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,520.4
2443,Enterocloster-asparagiformis-DSM-15981-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,126.1
2444,Enterocloster-asparagiformis-DSM-15981-MAF-2,methylmalonyl-CoA-mutase-EC5-4-99-2,14.8
2445,Enterocloster-bolteae-ATCC-BAA-613-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,316.8
2446,Enterocloster-bolteae-ATCC-BAA-613-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,524.1
2447,Enterocloster-bolteae-ATCC-BAA-613-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,100.0
2448,Enterococcus_asini,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,55.7
2449,Enterococcus_asini,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,70.6
2450,Enterococcus_asini,methylmalonyl-CoA-epimerase-EC5-1-99-1,35.9
2451,Enterococcus_asini,methylmalonyl-CoA-mutase-EC5-4-99-2,15.8
2452,Enterococcus_avium,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,53.3
2453,Enterococcus_avium,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,74.1
2454,Enterococcus_avium,methylmalonyl-CoA-epimerase-EC5-1-99-1,46.5
2455,Enterococcus_avium,methylmalonyl-CoA-mutase-EC5-4-99-2,14.4
2456,Enterococcus_caccae,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,54.1
2457,Enterococcus_caccae,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,75.1
2458,Enterococcus_caccae,methylmalonyl-CoA-epimerase-EC5-1-99-1,45.1
2459,Enterococcus_casseliflavus,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,66.6
2460,Enterococcus_casseliflavus,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,78.7
2461,Enterococcus_casseliflavus,methylmalonyl-CoA-epimerase-EC5-1-99-1,65.9
2462,Enterococcus_cecorum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,53.6
2463,Enterococcus_cecorum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,81.8
2464,Enterococcus_cecorum,methylmalonyl-CoA-epimerase-EC5-1-99-1,44.4
2465,Enterococcus_dispar,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,56.0
2466,Enterococcus_dispar,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,72.1
2467,Enterococcus_dispar,methylmalonyl-CoA-epimerase-EC5-1-99-1,55.9
2468,Enterococcus_durans,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,60.1
2469,Enterococcus_durans,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,74.6
2470,Enterococcus_durans,methylmalonyl-CoA-epimerase-EC5-1-99-1,50.8
2471,Enterococcus_durans,methylmalonyl-CoA-mutase-EC5-4-99-2,13.8
2472,Enterococcus_faecalis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,52.7
2473,Enterococcus_faecalis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,74.2
2474,Enterococcus_faecalis,methylmalonyl-CoA-epimerase-EC5-1-99-1,68.1
2475,Enterococcus_faecalis,methylmalonyl-CoA-mutase-EC5-4-99-2,14.1
2476,Enterococcus_faecium,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,52.0
2477,Enterococcus_faecium,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,74.2
2478,Enterococcus_faecium,methylmalonyl-CoA-epimerase-EC5-1-99-1,51.3
2479,Enterococcus_faecium,methylmalonyl-CoA-mutase-EC5-4-99-2,15.0
2480,Enterococcus_gallinarum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,57.1
2481,Enterococcus_gallinarum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,78.0
2482,Enterococcus_gallinarum,methylmalonyl-CoA-epimerase-EC5-1-99-1,53.4
2483,Enterococcus_gallinarum,methylmalonyl-CoA-mutase-EC5-4-99-2,13.7
2484,Enterococcus_hirae,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,57.6
2485,Enterococcus_hirae,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,76.7
2486,Enterococcus_hirae,methylmalonyl-CoA-epimerase-EC5-1-99-1,47.0
2487,Enterococcus_hirae,methylmalonyl-CoA-mutase-EC5-4-99-2,13.8
2488,Enterococcus_phoeniculicola,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,59.8
2489,Enterococcus_phoeniculicola,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,80.3
2490,Enterococcus_phoeniculicola,methylmalonyl-CoA-epimerase-EC5-1-99-1,63.6
2491,Enterococcus_phoeniculicola,methylmalonyl-CoA-mutase-EC5-4-99-2,14.7
2492,Enterococcus_pseudoavium,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,51.3
2493,Enterococcus_pseudoavium,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,73.1
2494,Enterococcus_pseudoavium,methylmalonyl-CoA-epimerase-EC5-1-99-1,43.6
2495,Enterococcus_pseudoavium,methylmalonyl-CoA-mutase-EC5-4-99-2,14.3
2496,Enterococcus_saccharolyticus,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,63.2
2497,Enterococcus_saccharolyticus,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,80.6
2498,Enterococcus_saccharolyticus,methylmalonyl-CoA-epimerase-EC5-1-99-1,36.7
2499,Enterococcus_sulfureus,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,56.2
2500,Enterococcus_sulfureus,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,70.5
2501,Enterococcus_sulfureus,methylmalonyl-CoA-epimerase-EC5-1-99-1,46.5
2502,Enterovibrio_nigricans,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,57.3
2503,Enterovibrio_nigricans,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,68.7
2504,Enterovibrio_nigricans,methylmalonyl-CoA-epimerase-EC5-1-99-1,47.0
2505,Erysipelatoclostridium_ramosum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,60.5
2506,Erysipelatoclostridium_ramosum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,88.9
2507,Erysipelatoclostridium_ramosum,methylmalonyl-CoA-epimerase-EC5-1-99-1,32.4
2508,Erysipelatoclostridium_ramosum,methylmalonyl-CoA-mutase-EC5-4-99-2,12.4
2509,Escherichia_albertii,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,76.8
2510,Escherichia_albertii,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,86.2
2511,Escherichia_albertii,methylmalonyl-CoA-epimerase-EC5-1-99-1,49.3
2512,Escherichia_albertii,methylmalonyl-CoA-mutase-EC5-4-99-2,766.8
2513,Escherichia_coli,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,76.9
2514,Escherichia_coli,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,86.2
2515,Escherichia_coli,methylmalonyl-CoA-epimerase-EC5-1-99-1,48.8
2516,Escherichia_coli,methylmalonyl-CoA-mutase-EC5-4-99-2,768.4
2517,Escherichia_fergusonii,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,76.9
2518,Escherichia_fergusonii,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,86.2
2519,Escherichia_fergusonii,methylmalonyl-CoA-epimerase-EC5-1-99-1,48.8
2520,Escherichia_fergusonii,methylmalonyl-CoA-mutase-EC5-4-99-2,15.6
2521,Escherichia_hermannii,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,74.7
2522,Escherichia_hermannii,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,84.1
2523,Escherichia_hermannii,methylmalonyl-CoA-epimerase-EC5-1-99-1,48.8
2524,Eubacterium-siraeum-DSM-15702-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,232.1
2525,Eubacterium-siraeum-DSM-15702-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,337.3
2526,Eubacterium-siraeum-DSM-15702-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,26.3
2527,Eubacterium-siraeum-DSM-15702-MAF-2,methylmalonyl-CoA-mutase-EC5-4-99-2,15.4
2528,Eubacterium-ventriosum-ATCC-27560-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,305.6
2529,Eubacterium-ventriosum-ATCC-27560-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,501.5
2530,Eubacterium-ventriosum-ATCC-27560-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,45.0
2531,Eubacterium-ventriosum-ATCC-27560-MAF-2,methylmalonyl-CoA-mutase-EC5-4-99-2,20.7
2532,Eubacterium_barkeri,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,57.1
2533,Eubacterium_barkeri,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,84.1
2534,Eubacterium_barkeri,methylmalonyl-CoA-epimerase-EC5-1-99-1,48.6
2535,Eubacterium_barkeri,methylmalonyl-CoA-mutase-EC5-4-99-2,42.1
2536,Eubacterium_biforme,methylmalonyl-CoA-epimerase-EC5-1-99-1,24.4
2537,Eubacterium_callanderi,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,48.1
2538,Eubacterium_callanderi,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,73.2
2539,Eubacterium_callanderi,methylmalonyl-CoA-epimerase-EC5-1-99-1,45.7
2540,Eubacterium_callanderi,methylmalonyl-CoA-mutase-EC5-4-99-2,27.3
2541,Eubacterium_cellulosolvens,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,279.5
2542,Eubacterium_cellulosolvens,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,459.9
2543,Eubacterium_cellulosolvens,methylmalonyl-CoA-epimerase-EC5-1-99-1,41.3
2544,Eubacterium_cellulosolvens,methylmalonyl-CoA-mutase-EC5-4-99-2,21.3
2545,Eubacterium_contortum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,305.2
2546,Eubacterium_contortum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,510.7
2547,Eubacterium_contortum,methylmalonyl-CoA-epimerase-EC5-1-99-1,101.1
2548,Eubacterium_contortum,methylmalonyl-CoA-mutase-EC5-4-99-2,18.4
2549,Eubacterium_coprostanoligenes,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,209.3
2550,Eubacterium_coprostanoligenes,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,276.6
2551,Eubacterium_coprostanoligenes,methylmalonyl-CoA-mutase-EC5-4-99-2,15.1
2552,Eubacterium_cylindroides,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,56.3
2553,Eubacterium_cylindroides,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,89.7
2554,Eubacterium_cylindroides,methylmalonyl-CoA-mutase-EC5-4-99-2,14.5
2555,Eubacterium_desmolans,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,42.3
2556,Eubacterium_desmolans,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,62.7
2557,Eubacterium_desmolans,methylmalonyl-CoA-epimerase-EC5-1-99-1,51.0
2558,Eubacterium_desmolans,methylmalonyl-CoA-mutase-EC5-4-99-2,18.3
2559,Eubacterium_eligens,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,296.7
2560,Eubacterium_eligens,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,485.5
2561,Eubacterium_eligens,methylmalonyl-CoA-epimerase-EC5-1-99-1,55.2
2562,Eubacterium_hadrum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,63.1
2563,Eubacterium_hadrum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,82.9
2564,Eubacterium_hadrum,methylmalonyl-CoA-epimerase-EC5-1-99-1,37.4
2565,Eubacterium_hadrum,methylmalonyl-CoA-mutase-EC5-4-99-2,12.9
2566,Eubacterium_hallii,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,303.2
2567,Eubacterium_hallii,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,501.0
2568,Eubacterium_hallii,methylmalonyl-CoA-epimerase-EC5-1-99-1,22.4
2569,Eubacterium_hallii,methylmalonyl-CoA-mutase-EC5-4-99-2,19.5
2570,Eubacterium_limosum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,49.4
2571,Eubacterium_limosum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,74.4
2572,Eubacterium_limosum,methylmalonyl-CoA-epimerase-EC5-1-99-1,45.7
2573,Eubacterium_limosum,methylmalonyl-CoA-mutase-EC5-4-99-2,26.5
2574,Eubacterium_moniliforme,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,63.7
2575,Eubacterium_moniliforme,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,91.0
2576,Eubacterium_oxidoreducens,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,80.2
2577,Eubacterium_oxidoreducens,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,111.6
2578,Eubacterium_oxidoreducens,methylmalonyl-CoA-epimerase-EC5-1-99-1,58.1
2579,Eubacterium_oxidoreducens,methylmalonyl-CoA-mutase-EC5-4-99-2,20.7
2580,Eubacterium_ramulus,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,221.7
2581,Eubacterium_ramulus,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,360.0
2582,Eubacterium_ramulus,methylmalonyl-CoA-epimerase-EC5-1-99-1,63.4
2583,Eubacterium_ramulus,methylmalonyl-CoA-mutase-EC5-4-99-2,26.8
2584,Eubacterium_rectale,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,290.2
2585,Eubacterium_rectale,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,479.8
2586,Eubacterium_rectale,methylmalonyl-CoA-epimerase-EC5-1-99-1,41.9
2587,Eubacterium_rectale,methylmalonyl-CoA-mutase-EC5-4-99-2,18.8
2588,Eubacterium_ruminantium,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,326.0
2589,Eubacterium_ruminantium,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,527.6
2590,Eubacterium_ruminantium,methylmalonyl-CoA-epimerase-EC5-1-99-1,86.8
2591,Eubacterium_ruminantium,methylmalonyl-CoA-mutase-EC5-4-99-2,16.6
2592,Eubacterium_tenue,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,685.7
2593,Eubacterium_tenue,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,917.5
2594,Eubacterium_tenue,methylmalonyl-CoA-epimerase-EC5-1-99-1,223.5
2595,Eubacterium_tenue,methylmalonyl-CoA-mutase-EC5-4-99-2,589.9
2596,Eubacterium_xylanophilum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,534.6
2597,Eubacterium_xylanophilum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,704.8
2598,Eubacterium_xylanophilum,methylmalonyl-CoA-epimerase-EC5-1-99-1,12.4
2599,Eubacterium_xylanophilum,methylmalonyl-CoA-mutase-EC5-4-99-2,20.3
2600,Exiguobacterium_aurantiacum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,42.5
2601,Exiguobacterium_aurantiacum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,59.8
2602,Exiguobacterium_aurantiacum,methylmalonyl-CoA-epimerase-EC5-1-99-1,141.8
2603,Facklamia_tabacinasalis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,51.0
2604,Facklamia_tabacinasalis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,76.7
2605,Facklamia_tabacinasalis,methylmalonyl-CoA-epimerase-EC5-1-99-1,47.9
2606,Faecalibacterium_prausnitzii,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,174.8
2607,Faecalibacterium_prausnitzii,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,226.9
2608,Faecalibacterium_prausnitzii,methylmalonyl-CoA-epimerase-EC5-1-99-1,31.3
2609,Faecalibacterium_prausnitzii,methylmalonyl-CoA-mutase-EC5-4-99-2,18.7
2610,Faecalitalea_cylindroides,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,56.3
2611,Faecalitalea_cylindroides,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,89.7
2612,Faecalitalea_cylindroides,methylmalonyl-CoA-mutase-EC5-4-99-2,14.5
2613,Ferrimonas_balearica,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,308.4
2614,Ferrimonas_balearica,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,405.4
2615,Ferrimonas_balearica,methylmalonyl-CoA-epimerase-EC5-1-99-1,53.5
2616,Ferrimonas_balearica,methylmalonyl-CoA-mutase-EC5-4-99-2,15.7
2617,Filifactor_alocis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,126.1
2618,Filifactor_alocis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,218.6
2619,Finegoldia_magna,methylmalonyl-CoA-epimerase-EC5-1-99-1,36.4
2620,Finegoldia_magna,methylmalonyl-CoA-mutase-EC5-4-99-2,24.4
2621,Flavobacterium_cheniae,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,604.6
2622,Flavobacterium_cheniae,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,851.8
2623,Flavobacterium_cheniae,methylmalonyl-CoA-epimerase-EC5-1-99-1,192.9
2624,Flavobacterium_cheniae,methylmalonyl-CoA-mutase-EC5-4-99-2,806.7
2625,Flavobacterium_daejeonense,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,305.3
2626,Flavobacterium_daejeonense,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,457.8
2627,Flavobacterium_daejeonense,methylmalonyl-CoA-epimerase-EC5-1-99-1,183.8
2628,Flavobacterium_daejeonense,methylmalonyl-CoA-mutase-EC5-4-99-2,775.0
2629,Flavobacterium_lindanitolerans,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,305.0
2630,Flavobacterium_lindanitolerans,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,457.3
2631,Flavobacterium_lindanitolerans,methylmalonyl-CoA-epimerase-EC5-1-99-1,195.3
2632,Flavobacterium_lindanitolerans,methylmalonyl-CoA-mutase-EC5-4-99-2,801.7
2633,Flavobacterium_mizutaii,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,301.5
2634,Flavobacterium_mizutaii,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,449.2
2635,Flavobacterium_mizutaii,methylmalonyl-CoA-epimerase-EC5-1-99-1,68.7
2636,Flavobacterium_mizutaii,methylmalonyl-CoA-mutase-EC5-4-99-2,13.2
2637,Flavobacterium_oncorhynchi,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,304.6
2638,Flavobacterium_oncorhynchi,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,456.7
2639,Flavobacterium_oncorhynchi,methylmalonyl-CoA-epimerase-EC5-1-99-1,196.0
2640,Flavobacterium_oncorhynchi,methylmalonyl-CoA-mutase-EC5-4-99-2,796.8
