,strain,gene,hit_score
6429,Roseburia_inulinivorans,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,117.4
6430,Roseburia_inulinivorans,methylmalonyl-CoA-epimerase-EC5-1-99-1,40.1
6431,Roseburia_inulinivorans,methylmalonyl-CoA-mutase-EC5-4-99-2,16.6
6432,Roseomonas_mucosa,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,58.7
6433,Roseomonas_mucosa,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,311.8
6434,Roseomonas_mucosa,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,37.2
6435,Roseomonas_mucosa,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,390.5
6436,Roseomonas_mucosa,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,75.9
6437,Roseomonas_mucosa,methylmalonyl-CoA-epimerase-EC5-1-99-1,49.7
6438,Rothia_aeria,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,81.6
6439,Rothia_aeria,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,582.3
6440,Rothia_aeria,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,771.4
6441,Rothia_aeria,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,99.1
6442,Rothia_aeria,methylmalonyl-CoA-epimerase-EC5-1-99-1,20.1
6443,Rothia_dentocariosa,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,78.4
6444,Rothia_dentocariosa,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,584.2
6445,Rothia_dentocariosa,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,765.5
6446,Rothia_dentocariosa,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,102.9
6447,Rothia_dentocariosa,methylmalonyl-CoA-epimerase-EC5-1-99-1,26.5
6448,Rothia_mucilaginosa,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,73.8
6449,Rothia_mucilaginosa,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,586.6
6450,Rothia_mucilaginosa,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,779.2
6451,Rothia_mucilaginosa,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,13.1
6452,Rothia_mucilaginosa,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,99.7
6453,Rudanella_lutea,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,72.6
6454,Rudanella_lutea,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,598.8
6455,Rudanella_lutea,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,315.8
6456,Rudanella_lutea,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,861.8
6457,Rudanella_lutea,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,110.0
6458,Rudanella_lutea,methylmalonyl-CoA-epimerase-EC5-1-99-1,191.0
6459,Rudanella_lutea,methylmalonyl-CoA-mutase-EC5-4-99-2,778.6
6460,Ruminococcus-gauvreauii-DSM-19829-MAF-2,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,96.6
6461,Ruminococcus-gauvreauii-DSM-19829-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,291.0
6462,Ruminococcus-gauvreauii-DSM-19829-MAF-2,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,544.1
6463,Ruminococcus-gauvreauii-DSM-19829-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,486.6
6464,Ruminococcus-gauvreauii-DSM-19829-MAF-2,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,552.0
6465,Ruminococcus-gauvreauii-DSM-19829-MAF-2,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,88.8
6466,Ruminococcus-gauvreauii-DSM-19829-MAF-2,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,123.1
6467,Ruminococcus-gauvreauii-DSM-19829-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,43.8
6468,Ruminococcus-lactaris-ATCC-29176-MAF-2,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,87.4
6469,Ruminococcus-lactaris-ATCC-29176-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,302.9
6470,Ruminococcus-lactaris-ATCC-29176-MAF-2,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,551.1
6471,Ruminococcus-lactaris-ATCC-29176-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,512.4
6472,Ruminococcus-lactaris-ATCC-29176-MAF-2,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,557.5
6473,Ruminococcus-lactaris-ATCC-29176-MAF-2,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,110.0
6474,Ruminococcus-lactaris-ATCC-29176-MAF-2,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,108.9
6475,Ruminococcus-lactaris-ATCC-29176-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,52.2
6476,Ruminococcus-lactaris-ATCC-29176-MAF-2,methylmalonyl-CoA-mutase-EC5-4-99-2,25.0
6477,Ruminococcus-torques-ATCC-27756-MAF-2,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,85.3
6478,Ruminococcus-torques-ATCC-27756-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,306.0
6479,Ruminococcus-torques-ATCC-27756-MAF-2,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,547.3
6480,Ruminococcus-torques-ATCC-27756-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,512.7
6481,Ruminococcus-torques-ATCC-27756-MAF-2,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,557.8
6482,Ruminococcus-torques-ATCC-27756-MAF-2,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,96.5
6483,Ruminococcus-torques-ATCC-27756-MAF-2,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,109.7
6484,Ruminococcus-torques-ATCC-27756-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,30.9
6485,Ruminococcus-torques-ATCC-27756-MAF-2,methylmalonyl-CoA-mutase-EC5-4-99-2,22.7
6486,Ruminococcus_albus,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,92.7
6487,Ruminococcus_albus,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,207.1
6488,Ruminococcus_albus,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,605.0
6489,Ruminococcus_albus,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,311.8
6490,Ruminococcus_albus,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,529.2
6491,Ruminococcus_albus,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,57.6
6492,Ruminococcus_albus,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,141.1
6493,Ruminococcus_albus,methylmalonyl-CoA-epimerase-EC5-1-99-1,29.1
6494,Ruminococcus_albus,methylmalonyl-CoA-mutase-EC5-4-99-2,20.8
6495,Ruminococcus_bicirculans,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,96.2
6496,Ruminococcus_bicirculans,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,211.8
6497,Ruminococcus_bicirculans,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,607.5
6498,Ruminococcus_bicirculans,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,323.9
6499,Ruminococcus_bicirculans,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,536.0
6500,Ruminococcus_bicirculans,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,68.3
6501,Ruminococcus_bicirculans,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,145.7
6502,Ruminococcus_bicirculans,methylmalonyl-CoA-epimerase-EC5-1-99-1,21.5
6503,Ruminococcus_bicirculans,methylmalonyl-CoA-mutase-EC5-4-99-2,18.8
6504,Ruminococcus_bromii,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,105.4
6505,Ruminococcus_bromii,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,183.4
6506,Ruminococcus_bromii,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,569.8
6507,Ruminococcus_bromii,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,282.3
6508,Ruminococcus_bromii,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,570.4
6509,Ruminococcus_bromii,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,79.8
6510,Ruminococcus_bromii,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,130.3
6511,Ruminococcus_bromii,methylmalonyl-CoA-mutase-EC5-4-99-2,11.1
6512,Ruminococcus_callidus,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,103.2
6513,Ruminococcus_callidus,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,47.5
6514,Ruminococcus_callidus,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,483.7
6515,Ruminococcus_callidus,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,69.5
6516,Ruminococcus_callidus,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,573.4
6517,Ruminococcus_callidus,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,43.7
6518,Ruminococcus_callidus,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,138.9
6519,Ruminococcus_callidus,methylmalonyl-CoA-epimerase-EC5-1-99-1,48.1
6520,Ruminococcus_champanellensis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,98.3
6521,Ruminococcus_champanellensis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,234.1
6522,Ruminococcus_champanellensis,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,587.2
6523,Ruminococcus_champanellensis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,337.5
6524,Ruminococcus_champanellensis,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,525.3
6525,Ruminococcus_champanellensis,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,80.5
6526,Ruminococcus_champanellensis,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,161.7
6527,Ruminococcus_champanellensis,methylmalonyl-CoA-epimerase-EC5-1-99-1,17.3
6528,Ruminococcus_champanellensis,methylmalonyl-CoA-mutase-EC5-4-99-2,19.5
6529,Ruminococcus_faecis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,91.0
6530,Ruminococcus_faecis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,314.1
6531,Ruminococcus_faecis,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,555.0
6532,Ruminococcus_faecis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,516.8
6533,Ruminococcus_faecis,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,558.1
6534,Ruminococcus_faecis,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,107.8
6535,Ruminococcus_faecis,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,113.4
6536,Ruminococcus_faecis,methylmalonyl-CoA-epimerase-EC5-1-99-1,55.4
6537,Ruminococcus_faecis,methylmalonyl-CoA-mutase-EC5-4-99-2,20.2
6538,Ruminococcus_flavefaciens,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,101.0
6539,Ruminococcus_flavefaciens,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,63.9
6540,Ruminococcus_flavefaciens,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,488.2
6541,Ruminococcus_flavefaciens,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,73.6
6542,Ruminococcus_flavefaciens,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,578.8
6543,Ruminococcus_flavefaciens,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,39.2
6544,Ruminococcus_flavefaciens,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,143.3
6545,Ruminococcus_flavefaciens,methylmalonyl-CoA-epimerase-EC5-1-99-1,43.3
6546,Ruminococcus_flavefaciens,methylmalonyl-CoA-mutase-EC5-4-99-2,20.7
6547,Ruminococcus_gnavus,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,90.6
6548,Ruminococcus_gnavus,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,304.6
6549,Ruminococcus_gnavus,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,555.1
6550,Ruminococcus_gnavus,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,512.2
6551,Ruminococcus_gnavus,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,554.4
6552,Ruminococcus_gnavus,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,100.2
6553,Ruminococcus_gnavus,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,114.8
6554,Ruminococcus_gnavus,methylmalonyl-CoA-epimerase-EC5-1-99-1,26.4
6555,Ruminococcus_torques,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,85.3
6556,Ruminococcus_torques,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,306.0
6557,Ruminococcus_torques,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,547.3
6558,Ruminococcus_torques,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,512.7
6559,Ruminococcus_torques,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,557.8
6560,Ruminococcus_torques,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,96.5
6561,Ruminococcus_torques,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,109.7
6562,Ruminococcus_torques,methylmalonyl-CoA-epimerase-EC5-1-99-1,30.9
6563,Ruminococcus_torques,methylmalonyl-CoA-mutase-EC5-4-99-2,21.5
6564,Salmonella_enterica,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,90.9
6565,Salmonella_enterica,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,76.2
6566,Salmonella_enterica,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,601.2
6567,Salmonella_enterica,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,84.4
6568,Salmonella_enterica,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,535.7
6569,Salmonella_enterica,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,37.2
6570,Salmonella_enterica,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,114.6
6571,Salmonella_enterica,methylmalonyl-CoA-epimerase-EC5-1-99-1,51.8
6572,Sarcina_ventriculi,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,42.1
6573,Sarcina_ventriculi,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,52.0
6574,Sarcina_ventriculi,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,84.7
6575,Sarcina_ventriculi,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,17.8
6576,Sarcina_ventriculi,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,62.4
6577,Sarcina_ventriculi,methylmalonyl-CoA-epimerase-EC5-1-99-1,46.0
6578,Sarcina_ventriculi,methylmalonyl-CoA-mutase-EC5-4-99-2,13.2
6579,Scardovia_inopinata,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,63.4
6580,Scardovia_inopinata,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,485.3
6581,Scardovia_inopinata,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,657.9
6582,Scardovia_inopinata,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,89.5
6583,Schlesneria_paludicola,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,70.4
6584,Schlesneria_paludicola,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,284.6
6585,Schlesneria_paludicola,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,279.0
6586,Schlesneria_paludicola,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,416.3
6587,Schlesneria_paludicola,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,93.0
6588,Schlesneria_paludicola,methylmalonyl-CoA-epimerase-EC5-1-99-1,59.2
6589,Schlesneria_paludicola,methylmalonyl-CoA-mutase-EC5-4-99-2,487.8
6590,Selenomonas_noxia,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,102.8
6591,Selenomonas_noxia,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,672.8
6592,Selenomonas_noxia,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,491.6
6593,Selenomonas_noxia,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,902.2
6594,Selenomonas_noxia,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,545.7
6595,Selenomonas_noxia,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,107.7
6596,Selenomonas_noxia,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,159.8
6597,Selenomonas_noxia,methylmalonyl-CoA-epimerase-EC5-1-99-1,207.7
6598,Selenomonas_noxia,methylmalonyl-CoA-mutase-EC5-4-99-2,778.0
6599,Selenomonas_ruminantium,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,100.2
6600,Selenomonas_ruminantium,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,680.2
6601,Selenomonas_ruminantium,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,487.8
6602,Selenomonas_ruminantium,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,897.5
6603,Selenomonas_ruminantium,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,559.1
6604,Selenomonas_ruminantium,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,105.6
6605,Selenomonas_ruminantium,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,146.2
6606,Selenomonas_ruminantium,methylmalonyl-CoA-epimerase-EC5-1-99-1,199.7
6607,Selenomonas_ruminantium,methylmalonyl-CoA-mutase-EC5-4-99-2,791.3
6608,Sellimonas_intestinalis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,88.6
6609,Sellimonas_intestinalis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,312.3
6610,Sellimonas_intestinalis,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,549.8
6611,Sellimonas_intestinalis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,528.7
6612,Sellimonas_intestinalis,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,552.9
6613,Sellimonas_intestinalis,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,127.1
6614,Sellimonas_intestinalis,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,112.9
6615,Sellimonas_intestinalis,methylmalonyl-CoA-epimerase-EC5-1-99-1,35.7
6616,Sellimonas_intestinalis,methylmalonyl-CoA-mutase-EC5-4-99-2,19.8
6617,Senegalemassilia_anaerobia,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,49.6
6618,Senegalemassilia_anaerobia,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,81.1
6619,Senegalemassilia_anaerobia,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,498.9
6620,Senegalemassilia_anaerobia,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,117.7
6621,Senegalemassilia_anaerobia,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,79.5
6622,Senegalemassilia_anaerobia,methylmalonyl-CoA-epimerase-EC5-1-99-1,12.1
6623,Serratia_ficaria,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,92.8
6624,Serratia_ficaria,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,69.2
6625,Serratia_ficaria,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,15.8
6626,Serratia_ficaria,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,81.8
6627,Serratia_ficaria,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,112.9
6628,Serratia_ficaria,methylmalonyl-CoA-epimerase-EC5-1-99-1,50.1
6629,Serratia_fonticola,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,87.2
6630,Serratia_fonticola,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,75.6
6631,Serratia_fonticola,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,34.8
6632,Serratia_fonticola,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,79.6
6633,Serratia_fonticola,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,112.2
6634,Serratia_fonticola,methylmalonyl-CoA-epimerase-EC5-1-99-1,43.3
6635,Serratia_liquefaciens,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,86.7
6636,Serratia_liquefaciens,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,69.7
6637,Serratia_liquefaciens,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,47.0
6638,Serratia_liquefaciens,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,81.7
6639,Serratia_liquefaciens,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,113.5
6640,Serratia_liquefaciens,methylmalonyl-CoA-epimerase-EC5-1-99-1,46.5
6641,Serratia_liquefaciens,methylmalonyl-CoA-mutase-EC5-4-99-2,13.3
6642,Serratia_marcescens,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,88.3
6643,Serratia_marcescens,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,68.4
6644,Serratia_marcescens,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,15.7
6645,Serratia_marcescens,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,79.4
6646,Serratia_marcescens,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,110.3
6647,Serratia_marcescens,methylmalonyl-CoA-epimerase-EC5-1-99-1,52.8
6648,Serratia_quinivorans,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,89.5
6649,Serratia_quinivorans,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,70.0
6650,Serratia_quinivorans,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,40.9
6651,Serratia_quinivorans,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,81.1
6652,Serratia_quinivorans,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,117.5
6653,Serratia_quinivorans,methylmalonyl-CoA-epimerase-EC5-1-99-1,48.1
6654,Shigella_dysenteriae,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,90.2
6655,Shigella_dysenteriae,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,76.9
6656,Shigella_dysenteriae,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,86.2
6657,Shigella_dysenteriae,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,113.2
6658,Shigella_dysenteriae,methylmalonyl-CoA-epimerase-EC5-1-99-1,49.3
6659,Shigella_dysenteriae,methylmalonyl-CoA-mutase-EC5-4-99-2,763.8
6660,Shigella_flexneri,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,96.9
6661,Shigella_flexneri,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,75.3
6662,Shigella_flexneri,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,85.0
6663,Shigella_flexneri,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,114.3
6664,Shigella_flexneri,methylmalonyl-CoA-epimerase-EC5-1-99-1,48.8
6665,Shigella_flexneri,methylmalonyl-CoA-mutase-EC5-4-99-2,765.3
6666,Shigella_sonnei,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,89.9
6667,Shigella_sonnei,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,76.9
6668,Shigella_sonnei,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,37.7
6669,Shigella_sonnei,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,86.2
6670,Shigella_sonnei,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,113.0
6671,Shigella_sonnei,methylmalonyl-CoA-epimerase-EC5-1-99-1,48.8
6672,Shigella_sonnei,methylmalonyl-CoA-mutase-EC5-4-99-2,770.0
6673,Silanimonas_lenta,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,55.6
6674,Silanimonas_lenta,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,330.6
6675,Silanimonas_lenta,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,41.4
6676,Silanimonas_lenta,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,420.9
6677,Silanimonas_lenta,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,80.6
6678,Silanimonas_lenta,methylmalonyl-CoA-epimerase-EC5-1-99-1,48.5
6679,Silanimonas_lenta,methylmalonyl-CoA-mutase-EC5-4-99-2,284.4
6680,Skermanella_aerolata,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,64.8
6681,Skermanella_aerolata,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,628.5
6682,Skermanella_aerolata,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,40.2
6683,Skermanella_aerolata,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,834.5
6684,Skermanella_aerolata,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,104.4
6685,Skermanella_aerolata,methylmalonyl-CoA-epimerase-EC5-1-99-1,133.2
6686,Skermanella_aerolata,methylmalonyl-CoA-mutase-EC5-4-99-2,780.5
6687,Slackia_equolifaciens,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,47.6
6688,Slackia_equolifaciens,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,73.1
6689,Slackia_equolifaciens,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,485.0
6690,Slackia_equolifaciens,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,103.5
6691,Slackia_equolifaciens,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,73.0
6692,Slackia_equolifaciens,methylmalonyl-CoA-epimerase-EC5-1-99-1,35.1
6693,Slackia_exigua,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,44.5
6694,Slackia_exigua,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,61.8
6695,Slackia_exigua,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,475.6
6696,Slackia_exigua,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,81.5
6697,Slackia_exigua,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,73.7
6698,Slackia_exigua,methylmalonyl-CoA-epimerase-EC5-1-99-1,13.5
6699,Slackia_isoflavoniconvertens,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,48.3
6700,Slackia_isoflavoniconvertens,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,69.5
6701,Slackia_isoflavoniconvertens,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,477.3
6702,Slackia_isoflavoniconvertens,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,104.0
6703,Slackia_isoflavoniconvertens,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,75.4
6704,Slackia_isoflavoniconvertens,methylmalonyl-CoA-epimerase-EC5-1-99-1,27.9
6705,Slackia_piriformis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,42.8
6706,Slackia_piriformis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,75.6
6707,Slackia_piriformis,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,486.1
6708,Slackia_piriformis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,117.9
6709,Slackia_piriformis,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,72.7
6710,Slackia_piriformis,methylmalonyl-CoA-epimerase-EC5-1-99-1,52.7
6711,Sneathia_sanguinegens,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,15.6
6712,Sneathia_sanguinegens,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,32.3
