"","IMG_genome_ID","genome_name","scpA","scpB","scpC","argK","n_genes_present"
"25000","2841513255","Novosphingobium sp. EMRT-2",1,0,0,0,1
"25001","2841517901","Methylobacterium currus PR1016A",1,0,0,1,2
"25002","2841525362","Cutibacterium acnes FDAARGOS_503",1,0,0,1,2
"25003","2841529330","Cutibacterium acnes KCOM 1315",1,0,0,1,2
"25004","2841531823","Luteovulum sphaeroides HJ",1,0,0,1,2
"25005","2841536245","Luteovulum sphaeroides EBL0706",1,0,0,1,2
"25006","2841540784","Epibacterium mobile ERS2740610",1,0,0,1,2
"25007","2841545421","Sphingopyxis sp. FD7",1,0,0,0,1
"25008","2841553518","Sphingopyxis sp. PAMC25046",1,0,0,0,1
"25009","2841583530","Gordonia iterans Co17",1,0,0,1,2
"25010","2841587249","Gordonia insulae MMS17-SY073",1,0,0,1,2
"25011","2841592794","Paracoccus liaowanqingii 2251",1,0,0,1,2
"25012","2841597668","Paracoccus denitrificans ATCC 19367",1,0,0,1,2
"25013","2841602973","Neorhizobium sp. NCHU2750",1,0,0,0,1
"25014","2841624036","Agrobacterium tumefaciens 1D1609",1,0,0,0,1
"25015","2841669531","Paraburkholderia hospita mHSR1",1,0,0,0,1
"25016","2841679753","Nocardia sp. CFHS0054",1,0,0,1,2
"25017","2841691647","Nocardia farcinica W6977",1,0,0,1,2
"25018","2841705500","Citrobacter freundii R17",1,1,1,1,4
"25019","2841710805","Chryseobacterium shandongense G0207",1,0,0,1,2
"25020","2841714970","Chryseobacterium carnipullorum G0188",1,0,0,1,2
"25021","2841729706","Mesorhizobium sp. DCY119",1,0,0,0,1
"25022","2841734538","Mesorhizobium sp. M6A.T.Cr.TU.016.01.1.1",1,0,0,0,1
"25023","2841752728","Erythrobacter sp. HKB08",1,0,0,0,1
"25024","2841760612","Bosea sp. Tri-49",1,0,0,1,2
"25025","2841778323","Paeniclostridium sordellii AM370",1,0,0,1,2
"25026","2841785053","Rhodopseudomonas palustris PS3",1,0,0,1,2
"25027","2841795500","Rhodopseudomonas palustris YSC3",1,0,0,1,2
"25028","2841813427","Elizabethkingia anophelis E6809",1,0,0,1,2
"25029","2841817361","Elizabethkingia sp. 2-6",1,0,0,1,2
"25030","2841831313","Propionibacterium freudenreichii PFRJS8",1,0,0,1,2
"25031","2841833728","Propionibacterium freudenreichii PFRJS2",1,0,0,1,2
"25032","2841840854","Rhizobium cellulosilyticum SEMIA 444",1,0,0,0,1
"25033","2841846520","Rhizobium radiobacter SEMIA 440",1,0,0,0,1
"25034","2841851746","Rhizobium leguminosarum SEMIA 498",1,0,0,0,1
"25035","2841859092","Rhizobium radiobacter SEMIA 4026",1,0,0,0,1
"25036","2841864319","Rhizobium leguminosarum SEMIA 4052",1,0,0,0,1
"25037","2841880164","Devosia elaeis S37",1,0,0,0,1
"25038","2841887973","Pseudovibrio sp. Alg231-02",1,0,0,1,2
"25039","2841898008","Geobacter pelophilus Dfr2",1,1,0,1,3
"25040","2841901924","Rhodosalinus halophilus E84",1,0,0,1,2
"25041","2841905807","Pseudovibrio brasiliensis Ab134",1,0,0,1,2
"25042","2841911363","Bosea caraganae RCAM04685",1,0,0,1,2
"25043","2841917233","Bosea caraganae RCAM04680",1,0,0,1,2
"25044","2841931227","Escherichia sp. USDA818B_B",1,1,1,1,4
"25045","2841936788","Thioclava sp. DLFJ5-1",1,0,0,1,2
"25046","2841941048","Bradyrhizobium sp. SBR1B",1,0,0,1,2
"25047","2841949485","Bradyrhizobium sp. ERR14",1,0,0,1,2
"25048","2841957949","Bradyrhizobium sp. CIR1",1,0,0,1,2
"25049","2841966195","Bradyrhizobium sp. CIR18",1,0,0,1,2
"25050","2841974524","Bradyrhizobium sp. CIR48",1,0,0,1,2
"25051","2841983080","Bradyrhizobium sp. IAR9",1,0,0,1,2
"25052","2841991175","Rhizobium sp. OAE497 (Illumina draft)",1,0,0,0,1
"25053","2841997434","Pelomonas sp. OAE585",1,0,0,1,2
"25054","2842003133","Caulobacter sp. OAE837",1,0,0,0,1
"25055","2842006462","Mesorhizobium sp. OAE845",1,0,0,0,1
"25056","2842013203","Chitinophaga sp. OAE873",1,0,0,1,2
"25057","2842019968","Mesorhizobium sp. OAP1076",1,0,0,0,1
"25058","2842030619","Reyranella sp. OAS946",1,0,0,1,2
"25059","2842038055","Bradyrhizobium centrosematis SEMIA 424",1,0,0,1,2
"25060","2842045827","Bradyrhizobium centrosematis SEMIA 431",1,0,0,1,2
"25061","2842059332","Geobacillus stearothermophilus DSM 458",1,0,0,1,2
"25062","2842063143","Methylobacterium brachiatum TX0642",1,0,0,1,2
"25063","2842077413","Rhizobium leguminosarum SEMIA 422",1,0,0,0,1
"25064","2842083920","Chryseobacterium lathyri KCTC 22544",1,0,0,1,2
"25065","2842103827","Dyadobacter sp. HH091",1,0,0,1,2
"25066","2842110456","Rhizobium esperanzae SEMIA 414",1,0,0,0,1
"25067","2842118031","Rhizobium esperanzae SEMIA 420",1,0,0,0,1
"25068","2842124991","Rhizobium radiobacter SEMIA 434",1,0,0,0,1
"25069","2842130223","Rhizobium radiobacter SEMIA 441",1,0,0,0,1
"25070","2842134933","Mycolicibacterium obuense SEMIA 442",1,0,0,1,2
"25071","2842140634","Rhizobium cellulosilyticum SEMIA 452",1,0,0,0,1
"25072","2842146304","Rhizobium etli SEMIA 454",1,0,0,0,1
"25073","2842152218","Rhizobium radiobacter SEMIA 457",1,0,0,0,1
"25074","2842156927","Rhizobium leguminosarum SEMIA 459",1,0,0,0,1
"25075","2842163707","Rhizobium leguminosarum SEMIA 460",1,0,0,0,1
"25076","2842170452","Rhizobium radiobacter SEMIA 461",1,0,0,0,1
"25077","2842175837","Rhizobium radiobacter SEMIA 462",1,0,0,0,1
"25078","2842180545","Rhizobium leguminosarum SEMIA 463",1,0,0,0,1
"25079","2842187318","Rhizobium radiobacter SEMIA 464",1,0,0,0,1
"25080","2842192696","Rhizobium esperanzae SEMIA 468",1,0,0,0,1
"25081","2842198810","Rhizobium aethiopicum SEMIA 470",1,0,0,0,1
"25082","2842205361","Rhizobium etli SEMIA 471",1,0,0,0,1
"25083","2842211629","Rhizobium radiobacter SEMIA 472",1,0,0,0,1
"25084","2842217011","Rhizobium leguminosarum SEMIA 475",1,0,0,0,1
"25085","2842224351","Rhizobium radiobacter SEMIA 480",1,0,0,0,1
"25086","2842229732","Rhizobium leguminosarum SEMIA 481",1,0,0,0,1
"25087","2842237096","Rhizobium leguminosarum SEMIA 482",1,0,0,0,1
"25088","2842243621","Rhizobium leguminosarum SEMIA 483",1,0,0,0,1
"25089","2842250916","Rhizobium etli SEMIA 484",1,0,0,0,1
"25090","2842257432","Rhizobium leguminosarum SEMIA 485",1,0,0,0,1
"25091","2842264693","Rhizobium esperanzae SEMIA 487",1,0,0,0,1
"25092","2842271015","Rhizobium leguminosarum SEMIA 488",1,0,0,0,1
"25093","2842278818","Rhizobium etli SEMIA 489",1,0,0,0,1
"25094","2842285085","Rhizobium lentis SEMIA 490",1,0,0,0,1
"25095","2842291075","Rhizobium leguminosarum SEMIA 491",1,0,0,0,1
"25096","2842298080","Rhizobium leucaenae SEMIA 492",1,0,0,0,1
"25097","2842304105","Rhizobium leguminosarum SEMIA 499",1,0,0,0,1
"25098","2842311132","Rhizobium esperanzae SEMIA 4002",1,0,0,0,1
"25099","2842317721","Rhizobium etli SEMIA 4004",1,0,0,0,1
"25100","2842324504","Paraburkholderia fungorum SEMIA 4007",1,0,0,0,1
"25101","2842333319","Skermanella aerolata SEMIA 4010",1,0,0,1,2
"25102","2842341865","Rhizobium leguminosarum SEMIA 4011",1,0,0,0,1
"25103","2842348783","Paraburkholderia fungorum SEMIA 4013",1,0,0,0,1
"25104","2842357229","Rhizobium leucaenae SEMIA 4015",1,0,0,0,1
"25105","2842363717","Rhizobium leguminosarum SEMIA 4016",1,0,0,0,1
"25106","2842370503","Rhizobium leguminosarum SEMIA 4022",1,0,0,0,1
"25107","2842377471","Rhizobium leguminosarum SEMIA 4024",1,0,0,0,1
"25108","2842384541","Rhizobium leguminosarum SEMIA 4025",1,0,0,0,1
"25109","2842395702","Rhizobium aethiopicum SEMIA 4029",1,0,0,0,1
"25110","2842402390","Rhizobium lentis SEMIA 4033",1,0,0,0,1
"25111","2842409023","Rhizobium lentis SEMIA 4034",1,0,0,0,1
"25112","2842415677","Rhizobium lentis SEMIA 4036",1,0,0,0,1
"25113","2842422224","Rhizobium esperanzae SEMIA 4042",1,0,0,0,1
"25114","2842428310","Rhizobium esperanzae SEMIA 4050",1,0,0,0,1
"25115","2842434925","Rhizobium esperanzae SEMIA 4051",1,0,0,0,1
"25116","2842441272","Rhizobium esperanzae SEMIA 4053",1,0,0,0,1
"25117","2842447887","Rhizobium esperanzae SEMIA 4055",1,0,0,0,1
"25118","2842454564","Paraburkholderia fungorum SEMIA 4056",1,1,0,0,2
"25119","2842462802","Rhizobium esperanzae SEMIA 4057",1,0,0,0,1
"25120","2842469257","Rhizobium esperanzae SEMIA 4058",1,0,0,0,1
"25121","2842475841","Rhizobium tropici SEMIA 4059",1,0,0,0,1
"25122","2842482326","Rhizobium lusitanum SEMIA 4060",1,0,0,0,1
"25123","2842489311","Rhizobium etli SEMIA 4061",1,0,0,0,1
"25124","2842495871","Rhizobium etli SEMIA 4062",1,0,0,0,1
"25125","2842502639","Rhizobium tropici SEMIA 4063",1,0,0,0,1
"25126","2842509118","Rhizobium paranaense SEMIA 4064",1,0,0,0,1
"25127","2842515876","Rhizobium radiobacter SEMIA 4072",1,0,0,0,1
"25128","2842521101","Pararhizobium giardinii SEMIA 4084",1,0,0,0,1
"25129","2842593626","Bacillus sp. 1929J_A",1,1,1,1,4
"25130","2842667859","Thermoanaerosceptrum fracticalcis DRI-13",1,0,0,1,2
"25131","2842727864","Janibacter alkaliphilus DSM 24723",1,0,0,1,2
"25132","2842731078","Dewar Creek hot combined GAL08 SAG assembly 1 Screened(v2)",1,0,0,1,2
"25133","2842967777","Megamonas funiformis Marseille-P3344",1,0,0,1,2
"25134","2842993287","Erythrobacter dokdonensis DSW-74",1,0,0,0,1
"25135","2843009564","Thioclava sp. L04-15",1,0,0,1,2
"25136","2843013340","Thioclava sp. F1Mire-8",1,0,0,1,2
"25137","2843022264","Flavobacterium psychrophilum OSU THCO2-90",1,0,0,1,2
"25138","2843024892","Escherichia coli O157:H7 C1-158",1,1,1,1,4
"25139","2843057019","Ornithinicoccus soli XNB-1",1,0,0,1,2
"25140","2843064454","Adhaeribacter arboris HMF7605",1,0,0,1,2
"25141","2843070566","Notoacmeibacter ruber M2BS9Y-3-1",1,0,0,0,1
"25142","2843084548","Inquilinus sp. KBS0705",1,0,0,1,2
"25143","2843088573","Croceicoccus ponticola GM-16",1,0,0,0,1
"25144","2843091766","Tabrizicola sp. WMC-M-20",1,0,0,1,2
"25145","2843096229","Tabrizicola sp. DRYC-M-16",1,0,0,1,2
"25146","2843106489","Fictibacillus sp. S7",1,0,0,1,2
"25147","2843113928","Odoribacter sp. AF15-53",1,0,0,1,2
"25148","2843118239","Odoribacter sp. OF09-27XD",1,0,0,1,2
"25149","2843147683","Gordonia alkanivorans YC-RL2",1,0,0,1,2
"25150","2843168903","Gordonia rubripertincta CWB2",1,0,0,1,2
"25151","2843173846","Paracoccus yeei CCUG 32053",1,0,0,1,2
"25152","2843178586","Paracoccus mutanolyticus RSP-02",1,0,0,0,1
"25153","2843199234","Agrobacterium tumefaciens CFBP5877",1,0,0,0,1
"25154","2843204985","Agrobacterium tumefaciens CFBP7129",1,0,0,0,1
"25155","2843211267","Nocardioides euryhalodurans MMS17-SY117",1,0,0,1,2
"25156","2843215260","Nocardioides baekrokdamisoli KCTC 39748",1,0,0,1,2
"25157","2843222565","Porphyromonas gingivalis ATCC 33277",1,0,0,1,2
"25158","2843224656","Porphyromonas gingivalis KCOM 3131",1,0,0,1,2
"25159","2843226756","Pedobacter sp. KBS0701",1,0,0,1,2
"25160","2843237373","Sphingobium sp. LF-16 LF-16",1,0,0,0,1
"25161","2843241807","Sphingobium amiense DSM 16289",1,0,0,0,1
"25162","2843246524","Lysinibacillus sphaericus DSM 28",1,0,0,1,2
"25163","2843251349","Geobacillus thermoleovorans SGAir0734",1,0,0,1,2
"25164","2843255297","Geobacillus kaustophilus NBRC 102445",1,0,0,1,2
"25165","2843313206","Akkermansia muciniphila GP38",1,0,1,1,3
"25166","2843315725","Akkermansia muciniphila GP15",1,0,0,1,2
"25167","2843318459","Alistipes sp. Marseille-P5061",1,0,0,1,2
"25168","2843320670","Alistipes sp. AM16-43",1,0,0,1,2
"25169","2843378535","Planococcus salinus LCB217",1,0,0,1,2
"25170","2843386495","Virgibacillus sp. LJ137",1,0,0,1,2
"25171","2843396798","Roseovarius amoyensis GCL-8",1,0,0,1,2
"25172","2843420179","Ruegeria sp. EL01",1,0,0,1,2
"25173","2843432611","Ruegeria sp. PBVC088",1,0,0,1,2
"25174","2843445551","Sporosarcina sp. P21c",1,0,0,1,2
"25175","2843449061","Azospirillum brasilense SR80",1,0,0,1,2
"25176","2843465604","Sporosarcina sp. P20a",1,0,0,1,2
"25177","2843472405","Mucilaginibacter polytrichastri RG4-7",1,0,0,1,2
"25178","2843477666","Azospirillum brasilense V6",1,0,0,1,2
"25179","2843486225","Chitinophaga silvatica GDMCC 1.1288",1,0,0,1,2
"25180","2843493113","Chitinophaga lutea ZY74",1,0,0,1,2
"25181","2843533125","Aquimarina sp. Aq78",1,0,0,0,1
"25182","2843538479","Aquimarina sp. Aq349",1,0,0,1,2
"25183","2843549362","Veillonella sp. AF36-20BH",1,0,0,1,2
"25184","2843551353","Veillonella atypica KHUD_V1",1,0,0,1,2
"25185","2843553439","Caulobacter sp. X",1,0,0,1,2
"25186","2843575216","Nocardiopsis sp. TSRI0078",1,0,0,1,2
"25187","2843580755","Nocardiopsis sp. JB363",1,0,0,1,2
"25188","2843595141","Parabacteroides distasonis AF42-3",1,0,0,0,1
"25189","2843603871","Parabacteroides merdae AM14-15",1,0,0,1,2
"25190","2843625778","Acidipropionibacterium jensenii JS280",1,0,0,1,2
"25191","2843632976","Hydrogenophaga sp. PAMC20947",1,0,0,1,2
"25192","2843659341","Akkermansia muciniphila EB-AMDK-11",1,0,1,1,3
"25193","2843661750","Akkermansia muciniphila EB-AMDK-8",1,0,1,1,3
"25194","2843681873","Virgibacillus halodenitrificans Bac324",1,0,0,1,2
"25195","2843700007","Azospirillum baldaniorum Sp245",1,0,0,1,2
"25196","2843707184","Azospirillum sp. TSH100",1,0,0,1,2
"25197","2843717175","Tenacibaculum singaporense DSM 106434",1,0,0,1,2
"25198","2843739660","Caulobacter sp. FWC26",1,0,0,1,2
"25199","2843744320","Caulobacter flavus RHGG3",1,0,0,1,2
"25200","2843783720","Brevibacillus brevis NCTC2611",1,0,0,1,2
"25201","2843790551","Brevibacillus marinus SCSIO 07484",1,0,0,1,2
"25202","2843799342","Qipengyuania flava KJ5",1,0,0,0,1
"25203","2843824040","Elizabethkingia anophelis FDAARGOS_132",1,0,0,1,2
"25204","2843827822","Elizabethkingia anophelis FDAARGOS_134",1,0,0,1,2
"25205","2843837395","Propionibacterium acidifaciens FDAARGOS_576",1,0,0,1,2
"25206","2843840127","Propionibacterium freudenreichii PFRJS18",1,0,0,1,2
"25207","2843854472","Brevundimonas sp. MF30-B",1,0,0,0,1
"25208","2843857367","Brevundimonas diminuta ATCC(B) 19146",1,0,0,0,1
"25209","2843871729","Luteovulum sphaeroides AB29",1,0,0,1,2
"25210","2843880549","Luteovulum sphaeroides AB24",1,0,0,1,2
"25211","2843885160","Capnocytophaga canimorsus Rmd13-Crie",1,0,0,0,1
"25212","2843887442","Sphingopyxis sp. EG6",1,0,0,0,1
"25213","2843969098","Citrobacter freundii SL151",1,1,1,1,4
"25214","2843974618","Citrobacter freundii FDAARGOS_549",1,1,1,1,4
"25215","2843989818","Chryseobacterium indologenes FDAARGOS_519",1,0,0,1,2
"25216","2843994856","Epilithonimonas vandammei H6466",1,0,0,1,2
"25217","2844002411","Mesorhizobium sp. M7D.F.Ca.US.005.01.1.1",1,0,0,1,2
"25218","2844009547","Mesorhizobium sp. M7A.F.Ce.TU.012.03.2.1",1,0,0,0,1
"25219","2844030156","Mycolicibacterium smegmatis MKD8",1,0,0,1,2
"25220","2844094995","Bosea sp. CS1GBMeth4",1,0,0,1,2
"25221","2844099941","Erythrobacter sp. CCH5-A1",1,0,0,0,1
"25222","2844104063","Bosea sp. Tri-39",1,0,0,1,2
"25223","2844124749","Paeniclostridium sordellii AF05-25",1,0,0,1,2
"25224","2844132369","Rhodopseudomonas palustris 2.1.18",1,0,0,1,2
"25225","2844137649","Rhodopseudomonas palustris DSM 126",1,0,0,1,2
"25226","2844147185","Frankia californiensis Dg2",1,0,0,1,2
"25227","2844154294","Ensifer sp. T2_8",1,0,0,0,1
"25228","2844163670","Ensifer sp. 1H6",1,0,0,0,1
"25229","2844181972","Sulfitobacter sp. DFL-14",1,0,0,1,2
"25230","2844187691","Pseudosulfitobacter sp. DSM 107133 PIC-76",1,0,0,1,2
"25231","2844196250","Comamonas sp. lk",1,0,0,1,2
"25232","2844213936","Comamonas thiooxydans QT12",1,0,0,1,2
"25233","2844220540","Ochrobactrum sp. POC9 POC9",1,0,0,0,1
"25234","2844225640","Brucella haematophila FI11154",1,0,0,0,1
"25235","2844231116","Neorhizobium sp. T6_25",1,0,0,0,1
"25236","2844237877","Neorhizobium sp. T25_13",1,0,0,0,1
"25237","2844244140","Amycolatopsis ruanii 49.3e",1,0,0,1,2
"25238","2844263686","Pedobacter xixiisoli S27",1,0,0,1,2
"25239","2844281797","Lysinibacillus endophyticus DSM 100506",1,0,0,1,2
"25240","2844294635","Micromonospora noduli LAH08",1,0,0,1,2
"25241","2844301416","Acidovorax cavernicola 1011MAR4D40.2",1,0,0,1,2
"25242","2844315083","Bradyrhizobium guangzhouense CCBAU 51670",1,0,0,1,2
"25243","2844322978","Sphingomonas paeninsulae YZ-8",1,0,0,0,1
"25244","2844327275","Sphingomonas sp. FARSPH",1,0,0,0,1
"25245","2844330942","Flavobacterium crocinum HYN0056",1,0,0,1,2
"25246","2844336043","Flavobacterium sp. CJ74",1,0,0,1,2
"25247","2844340359","Polynucleobacter sinensis MWH-HuW1",1,0,0,1,2
"25248","2844342787","Polynucleobacter asymbioticus P1-Kol8",1,1,0,1,3
"25249","2844350163","Rhodococcus sp. ABRD24",1,0,0,1,2
"25250","2844354916","Rhodococcus sp. PAMC28705",1,0,0,1,2
"25251","2844359394","Bacteroides ovatus V975",1,0,1,1,3
"25252","2844364567","Bacteroides thetaiotaomicron 7330",1,0,1,1,3
"25253","2844392424","Brucella melitensis BwIM_AFG_63",1,0,0,0,1
"25254","2844395758","Brucella canis 2009004498",1,0,0,0,1
"25255","2844399035","Corynebacterium pseudotuberculosis Cap1C",1,0,0,1,2
"25256","2844401253","Corynebacterium pseudotuberculosis Cap1R",1,0,0,1,2
"25257","2844412759","Leptospira santarosai DU92",1,0,0,1,2
"25258","2844416523","Leptospira interrogans sv. Copenhageni FDAARGOS_203",1,0,0,1,2
"25259","2844443253","Shigella flexneri 74-1170",1,1,1,1,4
"25260","2844449076","Shigella sonnei AUSMDU00008333",1,1,1,1,4
"25261","2844454524","Rhizobium leguminosarum bv. viciae BIHB 1217",1,0,0,0,1
"25262","2844462476","Rhizobium leguminosarum bv. viciae BIHB 1148",1,0,0,0,1
"25263","2844483825","Sinorhizobium meliloti B399",1,0,0,0,1
"25264","2844490182","Sinorhizobium fredii NXT3",1,0,0,0,1
"25265","2844509820","Acidovorax sp. 1608163",1,0,0,1,2
"25266","2844519439","Cutibacterium acnes FDAARGOS_577",1,0,0,1,2
"25267","2844521893","Bradyrhizobium amphicarpaeae 39S1MB",1,0,0,1,2
"25268","2844540631","Myxococcus xanthus KF4.3.9c1",1,0,0,1,2
"25269","2844548561","Myxococcus xanthus KF3.2.8c11",1,0,0,1,2
"25270","2844555899","Myxococcus xanthus MC3.3.5c16",1,0,0,1,2
"25271","2844563659","Myxococcus xanthus GH3.5.6c2",1,0,0,1,2
"25272","2844571421","Myxococcus xanthus GH5.1.9c20",1,0,0,1,2
"25273","2844579153","Myxococcus xanthus MC3.5.9c15",1,0,0,1,2
"25274","2844615251","Nocardioides daedukensis DSM 23819",1,0,0,1,2
"25275","2844619028","Phycicoccus badiiscoriae DSM 23987",1,0,0,1,2
"25276","2844622285","Nocardioides perillae DSM 24552",1,0,0,1,2
"25277","2844625742","Nocardioides lianchengensis DSM 24663",1,0,0,1,2
"25278","2844630888","Janibacter cremeus DSM 26154",1,0,0,1,2
"25279","2844635849","Chryseobacterium sp. JUb44",1,0,0,1,2
"25280","2844672266","Sphingomonas sp. R3G8B",1,0,0,0,1
"25281","2844676477","Sphingomonas sp. R3G7C",1,0,0,0,1
"25282","2844693401","Sphingomonas sp. R1S6C",1,0,0,0,1
"25283","2844698632","Sphingomonas sp. R3G8C",1,0,0,0,1
"25284","2844703349","Sphingomonas sp. R3G8D",1,0,0,0,1
"25285","2844764314","Mesorhizobium sp. YL-MPnR-2016",1,0,0,0,1
"25286","2844788326","Modestobacter sp. DSM 46791",1,0,0,1,2
"25287","2844792859","Actinomadura luteofluorescens DSM 40398",1,0,0,0,1
"25288","2844806747","Kineosphaera limosa DSM 14548",1,0,0,1,2
"25289","2844814621","Nocardioides marinisabuli DSM 18965",1,0,0,1,2
"25290","2844818640","Nocardioides kongjuensis DSM 19082",1,0,0,1,2
"25291","2844830896","Nocardioides panaciterrulae DSM 21350",1,0,0,1,2
"25292","2844856562","Actinomycetospora corticicola DSM 45772",1,0,0,1,2
"25293","2844862658","Sphaerisporangium krabiense DSM 45790",1,0,0,1,2
"25294","2844870247","Brucella intermedia RH1CCR112",1,0,0,0,1
"25295","2844895905","Carboxydothermus ferrireducens DSM 11255 Genome sequencing",1,0,0,1,2
"25296","2844952017","Escherichia sp. HF117B1",1,1,1,1,4
"25297","2844965419","uncultured Flavobacteriaceae bacterium TFS2BFB3",1,0,0,1,2
"25298","2844981123","Petrimonas sp. SB8",1,0,1,1,3
"25299","2844984235","Halomonas pellis L5",1,0,0,1,2
"25300","2844992467","Actinomadura citrea DSM 43461",1,0,0,0,1
"25301","2845000861","Microlunatus parietis DSM 22083",1,0,0,1,2
"25302","2845605473","Nocardioides cavernae AT2.17",1,0,0,1,2
"25303","2845609637","Sphingomonas endophytica AS3.13",1,0,0,0,1
"25304","2845613340","Bacillus niacini AT2.8",1,0,0,1,2
"25305","2845620031","Rhizobium soli AS3.12",1,0,0,0,1
"25306","2845789991","Porphyrobacter donghaensis CCH1-A1",1,0,0,0,1
"25307","2845793930","Porphyrobacter donghaensis CCH19-E1",1,0,0,0,1
"25308","2845798653","Erythrobacter colymbi JCM 18338",1,0,0,0,1
"25309","2845802868","Porphyrobacter donghaensis CCH8-A2",1,0,0,0,1
"25310","2845807407","Porphyrobacter donghaensis CCH12-G6",1,0,0,1,2
"25311","2845814246","Porphyrobacter donghaensis CCH6-E1",1,0,0,0,1
"25312","2845818033","Flavobacteriaceae bacterium F202Z8",1,0,0,1,2
"25313","2845833426","Desulfosediminicola ganghwensis IMCC35004",1,0,0,1,2
"25314","2845838682","Streptomonospora sp. M2",1,0,0,1,2
"25315","2845898585","Nostoc linckia z16",1,0,0,1,2
"25316","2845908004","Thalassorhabdomicrobium marinisediminis BH-SD16",1,0,0,1,2
"25317","2845927660","Paracnuella aquatica N24",1,0,0,1,2
"25318","2845936959","Desulfosediminicola flagellatus IMCC35005",1,0,0,1,2
"25319","2845942736","Sinirhodobacter ferrireducens CCTCC AB2012026",1,0,0,1,2
"25320","2845948750","Odoribacter splanchnicus AF16-14",1,0,0,1,2
"25321","2845952748","Odoribacter sp. AM16-33",1,0,0,1,2
"25322","2845957151","Odoribacter splanchnicus AF36-2",1,0,0,1,2
"25323","2845961267","Odoribacter splanchnicus AF14-6AC",1,0,0,1,2
"25324","2846125742","Sporosarcina sp. P3",1,0,0,1,2
"25325","2846129242","Sporosarcina sp. P1",1,0,0,1,2
"25326","2846132642","Sporosarcina sp. P19",1,0,0,1,2
"25327","2846136081","Sporosarcina sp. P18a",1,0,0,1,2
"25328","2846139442","Mucilaginibacter pedocola TBZ30",1,0,0,1,2
"25329","2846145742","Sporosarcina sp. P31",1,0,0,1,2
"25330","2846184781","Thioclava sp. IC9",1,0,0,1,2
"25331","2846211663","Thioclava sp. F28-4",1,0,0,1,2
"25332","2846219649","Thioclava sp. DLFJ4-1",1,0,0,1,2
"25333","2846223937","Thioclava sp. F36-7",1,0,0,1,2
"25334","2846228124","Thioclava sp. F42-5",1,0,0,1,2
"25335","2846231944","Thioclava sediminum TAW-CT134",1,0,0,1,2
"25336","2846235942","Hafnia paralvei PCM_1194",1,1,1,1,4
"25337","2846391800","Alistipes sp. AL-1",1,0,0,1,2
"25338","2846394824","Alistipes sp. AF48-12",1,0,0,1,2
"25339","2846409915","Akkermansia muciniphila An78",1,0,1,1,3
"25340","2846414276","Akkermansia muciniphila GP04",1,0,1,1,3
"25341","2846420898","Akkermansia muciniphila GP12",1,0,1,1,3
"25342","2846423599","Akkermansia muciniphila GP39",1,0,1,1,3
"25343","2846426145","Akkermansia muciniphila GP25",1,0,1,1,3
"25344","2846430886","Akkermansia muciniphila GP24",1,0,1,1,3
"25345","2846447883","Akkermansia muciniphila BSH05",1,0,1,1,3
"25346","2846450219","Akkermansia muciniphila GP14",1,0,1,1,3
"25347","2846452581","Akkermansia glycaniphila Pyt",1,0,0,1,2
"25348","2846621558","Sporosarcina sp. P29",1,0,0,1,2
"25349","2846625107","Sporosarcina sp. P30",1,0,0,1,2
"25350","2846628527","Sporosarcina sp. P32b",1,0,0,1,2
"25351","2846631948","Mucilaginibacter sp. F01003",1,0,0,1,2
"25352","2846636927","Mucilaginibacter sp. MYSH2",1,0,0,1,2
"25353","2846673470","Gordonia terrae NRRL B-16283",1,0,0,1,2
"25354","2846725519","Cupriavidus oxalaticus X32",1,0,0,0,1
"25355","2846764896","Agrobacterium fabrum 12D13",1,0,0,0,1
"25356","2846770146","Agrobacterium tumefaciens 183",1,0,0,0,1
"25357","2846775462","Agrobacterium tumefaciens 12D1",1,0,0,0,1
"25358","2846780681","Agrobacterium tumefaciens CFBP6625",1,0,0,0,1
"25359","2846786412","Agrobacterium larrymoorei CFBP5473",1,0,0,0,1
"25360","2846791524","Agrobacterium tumefaciens 186",1,0,0,0,1
"25361","2846797076","Agrobacterium tumefaciens 1D1460",1,0,0,0,1
"25362","2846802666","Agrobacterium tumefaciens CFBP5499",1,0,0,0,1
"25363","2846808634","Agrobacterium tumefaciens 1D1108",1,0,0,0,1
"25364","2846814194","Nocardioides sp. 603",1,0,0,1,2
"25365","2846818122","Porphyromonas gingivalis KCOM 2798",1,0,0,1,2
"25366","2846820306","Porphyromonas gingivalis KCOM 2802",1,0,0,1,2
"25367","2846822444","Porphyromonas gingivalis KCOM 2803",1,0,0,1,2
"25368","2846824549","Nocardioides sp. HY056",1,0,0,1,2
"25369","2846827668","Porphyromonas gingivalis KCOM 2804",1,0,0,1,2
"25370","2846829876","Porphyromonas gingivalis KCOM 2799",1,0,0,1,2
"25371","2846874139","Akkermansia muciniphila EB-AMDK-10",1,0,1,1,3
"25372","2846876743","Akkermansia muciniphila 139",1,0,1,1,3
"25373","2846879189","Akkermansia muciniphila EB-AMDK-12",1,0,1,1,3
"25374","2846881592","Akkermansia muciniphila EB-AMDK-7",1,0,1,1,3
"25375","2846884069","Akkermansia muciniphila EB-AMDK-16",1,0,1,1,3
"25376","2846886509","Akkermansia muciniphila EB-AMDK-14",1,0,1,1,3
"25377","2846888959","Akkermansia muciniphila EB-AMDK-13",1,0,1,1,3
