"","IMG_genome_ID","genome_name","met_mutase","met_epimerase","12S_carboxyltransferase","5S_carboxyltransferase","1_3S_carboxyltransferase","met_carboxyltransferase_complex","succ_transferase","n_genes_present","carboxyltransferase_any"
"30262","2529293150","Escherichia coli P0304816.7",0,1,0,0,0,0,1,2,0
"30263","2529293151","Escherichia coli P0304816.6",0,1,0,0,0,0,1,2,0
"30264","2529293152","Escherichia coli P0304816.9",0,1,0,0,0,0,1,2,0
"30265","2529293153","Escherichia coli P0304816.8",0,1,0,0,0,0,1,2,0
"30266","2529293154","Leptospira terpstrae sv. Hualin LT 11-33",0,1,0,0,0,0,0,1,0
"30267","2529293170","Escherichia coli 5412",0,1,0,0,0,0,1,2,0
"30268","2529293171","Escherichia coli 5.2239",0,1,0,0,0,0,1,2,0
"30269","2529293172","Escherichia coli 5905",0,1,0,0,0,0,1,2,0
"30270","2529293173","Escherichia coli 6.0172",0,1,0,0,0,0,1,2,0
"30271","2529293189","Bartonella tamiae Th239",0,1,0,0,0,0,0,1,0
"30272","2529293213","Escherichia coli FRIK920",0,1,0,0,0,0,0,1,0
"30273","2529293214","Escherichia coli FRIK523",0,1,0,0,0,0,1,2,0
"30274","2529293215","Escherichia coli FRIK2001",0,1,0,0,0,0,0,1,0
"30275","2529293216","Escherichia coli FRIK1999",0,1,0,0,0,0,0,1,0
"30276","2529293217","Escherichia coli FRIK1997",0,1,0,0,0,0,1,2,0
"30277","2529293218","Escherichia coli FRIK1996",0,1,0,0,0,0,0,1,0
"30278","2529293219","Escherichia coli FRIK1990",0,1,0,0,0,0,0,1,0
"30279","2529293223","Shigella boydii 5216-82",0,1,0,0,0,0,1,2,0
"30280","2529293239","Shigella flexneri CCH060",0,1,0,0,0,0,0,1,0
"30281","2529293240","Shigella flexneri J1713",0,1,0,0,0,0,1,2,0
"30282","2529293241","Shigella flexneri sv. 2a 2457T",0,1,0,0,0,0,1,2,0
"30283","2529293242","Leptospira interrogans sv. Canicola Fiocruz LV133",0,1,0,0,0,0,0,1,0
"30284","2529293246","Escherichia coli 541-1",0,1,0,0,0,0,1,2,0
"30285","2529293247","Escherichia coli 75",0,1,0,0,0,0,1,2,0
"30286","2529293248","Escherichia coli HM605",0,1,0,0,0,0,0,1,0
"30287","2529293249","Escherichia coli MT8",0,1,0,0,0,0,1,2,0
"30288","2529293264","Leptospira interrogans sv. Lora TE 1992",0,1,0,0,0,0,0,1,0
"30289","2529293265","Shigella sonnei Moseley",0,1,0,0,0,0,1,2,0
"30290","2529293282","Rhodococcus ruber BKS 20-38",0,1,0,0,0,0,0,1,0
"30291","2531839004","Escherichia coli PA15",0,1,0,0,0,0,1,2,0
"30292","2531839006","Escherichia coli SEPT362",0,1,0,0,0,0,1,2,0
"30293","2531839027","Escherichia coli EC1869",0,1,0,0,0,0,1,2,0
"30294","2531839028","Escherichia coli EC1868",0,1,0,0,0,0,1,2,0
"30295","2531839029","Escherichia coli EC4013",0,1,0,0,0,0,1,2,0
"30296","2531839030","Escherichia coli EC1870",0,1,0,0,0,0,1,2,0
"30297","2531839031","Escherichia coli EC4203",0,1,0,0,0,0,1,2,0
"30298","2531839032","Escherichia coli EC4196",0,1,0,0,0,0,1,2,0
"30299","2531839033","Escherichia coli EC4421",0,1,0,0,0,0,1,2,0
"30300","2531839034","Escherichia coli EC4402",0,1,0,0,0,0,1,2,0
"30301","2531839036","Escherichia coli EC4422",0,1,0,0,0,0,1,2,0
"30302","2531839050","Leptospira interrogans sv. Icterohaemorrhagiae Verdun HP",0,1,0,0,0,0,0,1,0
"30303","2531839051","Leptospira interrogans sv. Australis 200703203",0,1,0,0,0,0,0,1,0
"30304","2531839052","Leptospira interrogans sv. Grippotyphosa UI 12769",0,1,0,0,0,0,0,1,0
"30305","2531839053","Leptospira interrogans sv. Grippotyphosa UI 12764",0,1,0,0,0,0,0,1,0
"30306","2531839054","Leptospira interrogans sv. Medanensis UT053",0,1,0,0,0,0,0,1,0
"30307","2531839055","Leptospira interrogans UI 13372",0,1,0,0,0,0,0,1,0
"30308","2531839056","Leptospira interrogans sv. Pomona UT364",0,1,0,0,0,0,0,1,0
"30309","2531839092","Leptospira wolbachii sv. Codice CDC",0,1,0,0,0,0,0,1,0
"30310","2531839098","Escherichia coli 96.0932",0,1,0,0,0,0,1,2,0
"30311","2531839099","Escherichia coli 96.0939",0,1,0,0,0,0,0,1,0
"30312","2531839100","Escherichia coli 96.0427",0,1,0,0,0,0,1,2,0
"30313","2531839101","Escherichia coli 96.0107",0,1,0,0,0,0,1,2,0
"30314","2531839102","Escherichia coli 96.0109",0,1,0,0,0,0,1,2,0
"30315","2531839103","Escherichia coli 97.0003",0,1,0,0,0,0,1,2,0
"30316","2531839104","Escherichia coli 97.0007",0,1,0,0,0,0,0,1,0
"30317","2531839126","Escherichia coli P0299917.9",0,1,0,0,0,0,1,2,0
"30318","2531839127","Escherichia coli P0299917.10",0,1,0,0,0,0,1,2,0
"30319","2531839128","Escherichia coli P0299917.3",0,1,0,0,0,0,1,2,0
"30320","2531839129","Escherichia coli P0299917.4",0,1,0,0,0,0,1,2,0
"30321","2531839130","Escherichia coli P0299917.1",0,1,0,0,0,0,1,2,0
"30322","2531839131","Escherichia coli P0299917.2",0,1,0,0,0,0,1,2,0
"30323","2531839134","Escherichia coli KTE148",0,1,0,0,0,0,0,1,0
"30324","2531839143","Escherichia coli KD2",0,1,0,0,0,0,1,2,0
"30325","2531839144","Escherichia coli KD1",0,1,0,0,0,0,0,1,0
"30326","2531839145","Escherichia coli KTE150",0,1,0,0,0,0,0,1,0
"30327","2531839146","Escherichia coli MS 85-1",0,1,0,0,0,0,1,2,0
"30328","2531839147","Escherichia coli MS 79-10",0,1,0,0,0,0,1,2,0
"30329","2531839148","Leptospira noguchii Bonito",0,1,0,0,0,0,0,1,0
"30330","2531839149","Escherichia coli MP021552.12",0,1,0,0,0,0,1,2,0
"30331","2531839152","Escherichia coli EC1846",0,1,0,0,0,0,1,2,0
"30332","2531839153","Escherichia coli EC1845",0,1,0,0,0,0,1,2,0
"30333","2531839154","Escherichia coli XH140A",0,1,0,0,0,0,1,2,0
"30334","2531839155","Escherichia coli CB7326",0,1,0,0,0,0,1,2,0
"30335","2531839156","Escherichia coli EC1737",0,1,0,0,0,0,1,2,0
"30336","2531839157","Escherichia coli EC1736",0,1,0,0,0,0,1,2,0
"30337","2531839158","Escherichia coli EC1735",0,1,0,0,0,0,1,2,0
"30338","2531839178","Shigella boydii 965-58",0,1,0,0,0,0,0,1,0
"30339","2531839179","Shigella dysenteriae 155-74",0,1,0,0,0,0,0,1,0
"30340","2531839180","Escherichia coli TW10509",0,1,0,0,0,0,1,2,0
"30341","2531839193","Shigella sonnei 3226-85",0,1,0,0,0,0,1,2,0
"30342","2531839195","Shigella flexneri K-404",0,1,0,0,0,0,1,2,0
"30343","2531839200","Escherichia coli PA48",0,1,0,0,0,0,1,2,0
"30344","2531839205","Thauera sp. 28",0,1,0,0,0,0,0,1,0
"30345","2531839206","Thauera sp. 63",0,1,0,0,0,0,0,1,0
"30346","2531839207","Escherichia coli O111:H11 CVM9545",0,1,0,0,0,0,1,2,0
"30347","2531839232","Escherichia coli 99.1781",0,1,0,0,0,0,1,2,0
"30348","2531839233","Escherichia coli 99.1775",0,1,0,0,0,0,1,2,0
"30349","2531839234","Escherichia coli 99.1805",0,1,0,0,0,0,1,2,0
"30350","2531839235","Escherichia coli 99.1793",0,1,0,0,0,0,1,2,0
"30351","2531839236","Escherichia coli 99.0848",0,1,0,0,0,0,1,2,0
"30352","2531839237","Escherichia coli 99.0839",0,1,0,0,0,0,1,2,0
"30353","2531839238","Escherichia coli 99.1762",0,1,0,0,0,0,1,2,0
"30354","2531839239","Escherichia coli 99.1753",0,1,0,0,0,0,1,2,0
"30355","2531839252","Escherichia coli KTE109",0,1,0,0,0,0,0,1,0
"30356","2531839253","Escherichia coli KTE106",0,1,0,0,0,0,0,1,0
"30357","2531839254","Escherichia coli KTE105",0,1,0,0,0,0,1,2,0
"30358","2531839265","Escherichia coli 4_1_47FAA",0,1,0,0,0,0,1,2,0
"30359","2531839266","Leptospira santarosai JET",0,1,0,0,0,0,0,1,0
"30360","2531839267","Leptospira santarosai HAI1594",0,1,0,0,0,0,0,1,0
"30361","2531839270","Klebsiella sp. OBRC7",0,1,0,0,0,0,1,2,0
"30362","2531839276","Thauera phenylacetica B4P",0,1,0,0,0,0,0,1,0
"30363","2531839278","Capnocytophaga ochracea Holt 25",0,1,0,0,0,0,0,1,0
"30364","2531839279","Capnocytophaga sp. oral taxon 335 F0486",0,1,0,0,0,0,0,1,0
"30365","2531839285","Leptospira interrogans sv. Pyrogenes L0374",0,1,0,0,0,0,0,1,0
"30366","2531839326","Escherichia coli P0305260.7",0,1,0,0,0,0,1,2,0
"30367","2531839327","Escherichia coli P0305260.8",0,1,0,0,0,0,1,2,0
"30368","2531839328","Escherichia coli P0305260.9",0,1,0,0,0,0,1,2,0
"30369","2531839329","Escherichia coli P0305260.10",0,1,0,0,0,0,1,2,0
"30370","2531839330","Escherichia coli P0302293.8",0,1,0,0,0,0,1,2,0
"30371","2531839331","Escherichia coli P0302293.9",0,1,0,0,0,0,1,2,0
"30372","2531839332","Escherichia coli P0302293.10",0,1,0,0,0,0,1,2,0
"30373","2531839333","Escherichia coli P0305260.6",0,1,0,0,0,0,1,2,0
"30374","2531839336","Escherichia coli P0305260.11",0,1,0,0,0,0,1,2,0
"30375","2531839368","Escherichia coli EC4436",0,1,0,0,0,0,1,2,0
"30376","2531839369","Escherichia coli O157:H7 1125",0,1,0,0,0,0,1,2,0
"30377","2531839370","Escherichia coli KTE124",0,1,0,0,0,0,0,1,0
"30378","2531839371","Escherichia coli KTE128",0,1,0,0,0,0,1,2,0
"30379","2531839372","Leptospira santarosai MOR084",0,1,0,0,0,0,0,1,0
"30380","2531839373","Leptospira santarosai ZUN179",0,1,0,0,0,0,0,1,0
"30381","2531839374","Shigella flexneri 1485-80",0,1,0,0,0,0,1,2,0
"30382","2531839386","Leptospira interrogans Valbuzzi Valbuzzi",0,1,0,0,0,0,0,1,0
"30383","2531839388","Leptospira kirschneri 200801925",0,1,0,0,0,0,0,1,0
"30384","2531839401","Klebsiella michiganensis 10-5242",0,1,0,0,0,0,1,2,0
"30385","2531839402","Klebsiella oxytoca 10-5243",0,1,0,0,0,0,1,2,0
"30386","2531839404","Klebsiella oxytoca 10-5245",0,1,0,0,0,0,1,2,0
"30387","2531839409","Escherichia coli KTE99",0,1,0,0,0,0,0,1,0
"30388","2531839431","Escherichia coli O104:H4 Ec11-4984",0,1,0,0,0,0,1,2,0
"30389","2531839432","Escherichia coli MP021017.11",0,1,0,0,0,0,1,2,0
"30390","2531839433","Escherichia coli P0301867.1",0,1,0,0,0,0,1,2,0
"30391","2531839434","Escherichia coli MP021017.9",0,1,0,0,0,0,1,2,0
"30392","2531839435","Escherichia coli MP021017.10",0,1,0,0,0,0,1,2,0
"30393","2531839436","Escherichia coli MP021017.5",0,1,0,0,0,0,1,2,0
"30394","2531839437","Escherichia coli MP021017.6",0,1,0,0,0,0,1,2,0
"30395","2531839438","Escherichia coli MP021017.3",0,1,0,0,0,0,1,2,0
"30396","2531839439","Escherichia coli MP021017.4",0,1,0,0,0,0,1,2,0
"30397","2531839440","Escherichia coli MP021017.1",0,1,0,0,0,0,1,2,0
"30398","2531839441","Escherichia coli MP021017.2",0,1,0,0,0,0,1,2,0
"30399","2531839446","Escherichia coli RN587/1",0,1,0,0,0,0,0,1,0
"30400","2531839448","Escherichia coli TX1999",0,1,0,0,0,0,1,2,0
"30401","2531839449","Escherichia coli 1180",0,1,0,0,0,0,1,2,0
"30402","2531839450","Escherichia coli 1357",0,1,0,0,0,0,1,2,0
"30403","2531839454","Escherichia coli BCE034_MS-14",0,1,0,0,0,0,1,2,0
"30404","2531839455","Escherichia coli 2719100",0,1,0,0,0,0,1,2,0
"30405","2531839468","Escherichia coli 3030-1",0,1,0,0,0,0,1,2,0
"30406","2531839473","Escherichia coli M863",0,1,0,0,0,0,1,2,0
"30407","2531839474","Escherichia coli M919",0,1,0,0,0,0,1,2,0
"30408","2531839475","Escherichia coli 576-1",0,1,0,0,0,0,1,2,0
"30409","2531839476","Escherichia coli EPEC C342-62",0,1,0,0,0,0,1,2,0
"30410","2531839477","Escherichia coli P0299438.10",0,1,0,0,0,0,1,2,0
"30411","2531839479","Escherichia coli P0299438.7",0,1,0,0,0,0,1,2,0
"30412","2531839480","Escherichia coli P0299438.6",0,1,0,0,0,0,1,2,0
"30413","2531839481","Escherichia coli KTE145",0,1,0,0,0,0,0,1,0
"30414","2531839482","Escherichia coli P0299438.3",0,1,0,0,0,0,1,2,0
"30415","2531839483","Escherichia coli KTE139",0,1,0,0,0,0,0,1,0
"30416","2531839484","Escherichia coli KTE138",0,1,0,0,0,0,1,2,0
"30417","2531839485","Escherichia coli P0299438.5",0,1,0,0,0,0,1,2,0
"30418","2531839486","Escherichia coli P0299438.4",0,1,0,0,0,0,1,2,0
"30419","2531839494","Shigella flexneri 1235-66",0,1,0,0,0,0,1,2,0
"30420","2531839523","Escherichia coli 2845350",0,1,0,0,0,0,1,2,0
"30421","2531839524","Escherichia coli 2845650",0,1,0,0,0,0,1,2,0
"30422","2531839527","Escherichia coli BCE030_MS-09",0,1,0,0,0,0,1,2,0
"30423","2531839528","Escherichia coli BCE032_MS-12",0,1,0,0,0,0,1,2,0
"30424","2531839529","Escherichia coli 2720900",0,1,0,0,0,0,1,2,0
"30425","2531839530","Escherichia coli 2722950",0,1,0,0,0,0,1,2,0
"30426","2531839531","Escherichia coli 2726800",0,1,0,0,0,0,1,2,0
"30427","2531839532","Escherichia coli 2726950",0,1,0,0,0,0,1,2,0
"30428","2531839537","Thauera sp. 27",0,1,0,0,0,0,0,1,0
"30429","2531839552","Capnocytophaga sp. oral taxon 324 F0483",0,1,0,0,0,0,0,1,0
"30430","2531839553","Escherichia coli H263",0,1,0,0,0,0,0,1,0
"30431","2531839554","Escherichia coli MS 60-1",0,1,0,0,0,0,0,1,0
"30432","2531839555","Escherichia coli H397",0,1,0,0,0,0,0,1,0
"30433","2531839567","Yersinia enterocolitica palearctica PhRBD_Ye1",0,1,0,0,0,0,1,2,0
"30434","2531839579","Escherichia coli p0305293.11",0,1,0,0,0,0,1,2,0
"30435","2531839580","Escherichia coli p0305293.12",0,1,0,0,0,0,1,2,0
"30436","2531839581","Escherichia coli p0305293.9",0,1,0,0,0,0,1,2,0
"30437","2531839582","Escherichia coli p0305293.10",0,1,0,0,0,0,1,2,0
"30438","2531839583","Escherichia coli 180050",0,1,0,0,0,0,1,2,0
"30439","2531839584","Escherichia coli 180200",0,1,0,0,0,0,1,2,0
"30440","2531839585","Escherichia coli p0305293.13",0,1,0,0,0,0,1,2,0
"30441","2531839586","Escherichia coli p0305293.15",0,1,0,0,0,0,1,2,0
"30442","2531839587","Escherichia coli 180600",0,1,0,0,0,0,1,2,0
"30443","2531839588","Escherichia coli 178850",0,1,0,0,0,0,1,2,0
"30444","2531839619","Escherichia coli PA14",0,1,0,0,0,0,1,2,0
"30445","2531839620","Escherichia coli PA13",0,1,0,0,0,0,1,2,0
"30446","2531839622","Escherichia coli PA10",0,1,0,0,0,0,1,2,0
"30447","2531839640","Escherichia coli O104:H4 C227-11",0,1,0,0,0,0,0,1,0
"30448","2531839644","Escherichia coli EC1850",0,1,0,0,0,0,1,2,0
"30449","2531839645","Escherichia coli EC1847",0,1,0,0,0,0,1,2,0
"30450","2531839646","Escherichia coli EC1848",0,1,0,0,0,0,1,2,0
"30451","2531839651","Citrobacter freundii GTC 09479",0,1,0,0,0,0,1,2,0
"30452","2531839654","Nitrospina gracilis 3/211",0,1,0,0,0,0,0,1,0
"30453","2531839660","Leptospira meyeri sv. Hardjo Went 5",0,1,0,0,0,0,0,1,0
"30454","2531839661","Escherichia coli O153:H- 3.3884",0,1,0,0,0,0,1,2,0
"30455","2531839662","Escherichia coli O147:H- 2.3916",0,1,0,0,0,0,1,2,0
"30456","2531839663","Escherichia coli O157:H12 2.4168",0,1,0,0,0,0,1,2,0
"30457","2531839664","Escherichia coli O121:H19 5.0959",0,1,0,0,0,0,1,2,0
"30458","2531839665","Escherichia coli O145:H2 4.0967",0,1,0,0,0,0,1,2,0
"30459","2531839666","Escherichia coli O128:H2 9.0111",0,1,0,0,0,0,1,2,0
"30460","2531839667","Escherichia coli O157:H45 3003",0,1,0,0,0,0,0,1,0
"30461","2531839668","Escherichia coli O157:H16 3.2303",0,1,0,0,0,0,1,2,0
"30462","2531839672","Escherichia coli 96.0428",0,1,0,0,0,0,1,2,0
"30463","2531839675","Escherichia coli 95.0943",0,1,0,0,0,0,1,2,0
"30464","2531839676","Escherichia coli 95.1288",0,1,0,0,0,0,1,2,0
"30465","2531839682","Burkholderia sp. SJ98",0,1,0,0,0,0,0,1,0
"30466","2531839701","Leptospira kirschneri sv. Grippotyphosa Moskva",0,1,0,0,0,0,0,1,0
"30467","2531839702","Leptospira kirschneri sv. Cynopteri 3522 CT",0,1,0,0,0,0,0,1,0
"30468","2531839703","Leptospira kirschneri sv. Bim 1051",0,1,0,0,0,0,0,1,0
"30469","2531839704","Leptospira kirschneri sv. Grippotyphosa RM52",0,1,0,0,0,0,0,1,0
"30470","2531839706","Leptospira kirschneri sv. Sokoine RM1",0,1,0,0,0,0,0,1,0
"30471","2534681624","Escherichia coli P0299917.7",0,1,0,0,0,0,1,2,0
"30472","2534681626","Escherichia coli P0299917.8",0,1,0,0,0,0,1,2,0
"30473","2534681627","Escherichia coli P0299917.5",0,1,0,0,0,0,1,2,0
"30474","2534681628","Escherichia coli P0299917.6",0,1,0,0,0,0,1,2,0
"30475","2534681647","Escherichia coli PA19",0,1,0,0,0,0,1,2,0
"30476","2534681649","Shigella boydii 4444-74",0,1,0,0,0,0,1,2,0
"30477","2534681650","Escherichia coli PA28",0,1,0,0,0,0,1,2,0
"30478","2534681651","Escherichia coli TA124",0,1,0,0,0,0,1,2,0
"30479","2534681652","Escherichia coli PA25",0,1,0,0,0,0,1,2,0
"30480","2534681653","Escherichia coli PA24",0,1,0,0,0,0,1,2,0
"30481","2534681654","Escherichia coli PA23",0,1,0,0,0,0,1,2,0
"30482","2534681655","Escherichia coli 2862600",0,1,0,0,0,0,1,2,0
"30483","2534681656","Escherichia coli 2861200",0,1,0,0,0,0,1,2,0
"30484","2534681657","Escherichia coli 2860650",0,1,0,0,0,0,1,2,0
"30485","2534681658","Escherichia coli 2860050",0,1,0,0,0,0,1,2,0
"30486","2534681659","Escherichia coli 2853500",0,1,0,0,0,0,1,2,0
"30487","2534681660","Escherichia coli 2850750",0,1,0,0,0,0,1,2,0
"30488","2534681661","Escherichia coli 2850400",0,1,0,0,0,0,1,2,0
"30489","2534681662","Escherichia coli 2788150",0,1,0,0,0,0,1,2,0
"30490","2534681663","Escherichia coli 2865200",0,1,0,0,0,0,1,2,0
"30491","2534681664","Escherichia coli 2864350",0,1,0,0,0,0,1,2,0
"30492","2534681672","Escherichia coli O11:H- 97.0259",0,1,0,0,0,0,0,1,0
"30493","2534681673","Escherichia coli O8:H- 5.0588",0,1,0,0,0,0,1,2,0
"30494","2534681674","Escherichia coli O5:H- 97.0246",0,1,0,0,0,0,1,2,0
"30495","2534681675","Escherichia coli O2:H4 1.2741",0,1,0,0,0,0,1,2,0
"30496","2534681697","Shigella boydii serotype 7 AMC 4006, ATCC 9905",0,1,0,0,0,0,1,2,0
"30497","2534681698","Escherichia coli P0298942.2",0,1,0,0,0,0,1,2,0
"30498","2534681699","Escherichia coli P0298942.6",0,1,0,0,0,0,1,2,0
"30499","2534681700","Escherichia coli MP020940.1",0,1,0,0,0,0,1,2,0
"30500","2534681701","Escherichia coli P0298942.1",0,1,0,0,0,0,1,2,0
"30501","2534681702","Escherichia coli MP021566.1",0,1,0,0,0,0,1,2,0
"30502","2534681703","Escherichia coli MP020980.2",0,1,0,0,0,0,1,2,0
"30503","2534681705","Escherichia coli MP021561.3",0,1,0,0,0,0,1,2,0
"30504","2534681706","Escherichia coli P0298942.7",0,1,0,0,0,0,1,2,0
"30505","2534681708","Escherichia coli KTE166",0,1,0,0,0,0,1,2,0
"30506","2534681709","Escherichia coli KTE157",0,1,0,0,0,0,0,1,0
"30507","2534681710","Escherichia coli KTE160",0,1,0,0,0,0,0,1,0
"30508","2534681715","Leptospira interrogans 2002000626",0,1,0,0,0,0,0,1,0
"30509","2534681735","Escherichia coli TW14301",0,1,0,0,0,0,1,2,0
"30510","2534681736","Escherichia coli TW09195",0,1,0,0,0,0,0,1,0
"30511","2534681737","Escherichia coli TW15901",0,1,0,0,0,0,1,2,0
"30512","2534681738","Escherichia coli TW14313",0,1,0,0,0,0,1,2,0
"30513","2534681742","Escherichia coli MS 117-3",0,1,0,0,0,0,1,2,0
"30514","2534681743","Escherichia coli MS 110-3",0,1,0,0,0,0,0,1,0
"30515","2534681744","Escherichia coli MS 16-3",0,1,0,0,0,0,0,1,0
"30516","2534681745","Escherichia coli MS 153-1",0,1,0,0,0,0,0,1,0
"30517","2534681757","Escherichia coli Envira 10/1",0,1,0,0,0,0,1,2,0
"30518","2534681758","Escherichia coli Envira 8/11",0,1,0,0,0,0,1,2,0
"30519","2534681759","Escherichia coli Jurua 20/10",0,1,0,0,0,0,1,2,0
"30520","2534681760","Escherichia coli Jurua 18/11",0,1,0,0,0,0,1,2,0
"30521","2534681761","Escherichia coli C-34666",0,1,0,0,0,0,1,2,0
"30522","2534681762","Escherichia coli ThroopD",0,1,0,0,0,0,1,2,0
"30523","2534681763","Escherichia coli 2729250",0,1,0,0,0,0,1,2,0
"30524","2534681764","Escherichia coli 174900",0,1,0,0,0,0,1,2,0
"30525","2534681765","Escherichia coli 2730450",0,1,0,0,0,0,1,2,0
"30526","2534681766","Escherichia coli 2730350",0,1,0,0,0,0,1,2,0
"30527","2534681769","Leptospira santarosai ST188",0,1,0,0,0,0,0,1,0
"30528","2534681772","Escherichia coli DEC13B",0,1,0,0,0,0,1,2,0
"30529","2534681773","Escherichia coli DEC11E",0,1,0,0,0,0,1,2,0
"30530","2534681774","Escherichia coli DEC12E",0,1,0,0,0,0,1,2,0
"30531","2534681776","Escherichia coli 09BKT078844",0,1,0,0,0,0,1,2,0
"30532","2534681780","Escherichia coli KTE179",0,1,0,0,0,0,0,1,0
"30533","2534681781","Escherichia coli KTE177",0,1,0,0,0,0,1,2,0
"30534","2534681782","Escherichia coli KTE180",0,1,0,0,0,0,0,1,0
"30535","2534681793","Escherichia coli S17",0,1,0,0,0,0,1,2,0
"30536","2534681831","Escherichia coli DEC8B",0,1,0,0,0,0,1,2,0
"30537","2534681832","Escherichia coli DEC8A",0,1,0,0,0,0,1,2,0
"30538","2534681833","Escherichia coli DEC7E",0,1,0,0,0,0,1,2,0
"30539","2534681834","Escherichia coli DEC7D",0,1,0,0,0,0,1,2,0
"30540","2534681835","Escherichia coli DEC8E",0,1,0,0,0,0,1,2,0
"30541","2534681836","Escherichia coli DEC9C",0,1,0,0,0,0,1,2,0
"30542","2534681876","Escherichia coli PA31",0,1,0,0,0,0,1,2,0
"30543","2534681877","Escherichia coli PA3",0,1,0,0,0,0,1,2,0
"30544","2534681878","Escherichia coli PA22",0,1,0,0,0,0,1,2,0
"30545","2534681897","Escherichia coli KTE95",0,1,0,0,0,0,1,2,0
"30546","2534681898","Escherichia coli KTE94",0,1,0,0,0,0,0,1,0
"30547","2534681899","Escherichia coli KTE90",0,1,0,0,0,0,1,2,0
"30548","2534681900","Escherichia coli KTE97",0,1,0,0,0,0,0,1,0
"30549","2534681933","Escherichia coli DEC5C",0,1,0,0,0,0,1,2,0
"30550","2534681934","Escherichia coli DEC4E",0,1,0,0,0,0,1,2,0
"30551","2534681935","Escherichia coli DEC4D",0,1,0,0,0,0,1,2,0
"30552","2534681936","Escherichia coli DEC5A",0,1,0,0,0,0,1,2,0
"30553","2534681937","Escherichia coli DEC4F",0,1,0,0,0,0,1,2,0
"30554","2534681938","Escherichia coli DEC4A",0,1,0,0,0,0,1,2,0
"30555","2534681939","Escherichia coli DEC3F",0,1,0,0,0,0,1,2,0
"30556","2534681940","Escherichia coli DEC4C",0,1,0,0,0,0,1,2,0
"30557","2534681941","Escherichia coli DEC4B",0,1,0,0,0,0,1,2,0
"30558","2534681978","Escherichia coli O104:H4 HUSEC41",0,1,0,0,0,0,1,2,0
"30559","2534681979","Escherichia coli O104:H4 LB226692",0,1,0,0,0,0,1,2,0
"30560","2534681988","Escherichia coli O26:H11 CVM10026",0,1,0,0,0,0,1,2,0
"30561","2534681989","Escherichia coli O111:H8 CVM9534",0,1,0,0,0,0,1,2,0
"30562","2534681990","Escherichia coli O111:H8 CVM9570",0,1,0,0,0,0,1,2,0
"30563","2534681991","Escherichia coli O103:H2 CVM9450",0,1,0,0,0,0,1,2,0
"30564","2534681992","Escherichia coli O103:H25 CVM9340",0,1,0,0,0,0,1,2,0
"30565","2534681993","Escherichia coli O26:H11 CVM9942",0,1,0,0,0,0,1,2,0
"30566","2534681994","Escherichia coli PA47",0,1,0,0,0,0,1,2,0
"30567","2534681996","Escherichia coli PCN033",0,1,0,0,0,0,1,2,0
"30568","2534681997","Escherichia coli 8.0566",0,1,0,0,0,0,1,2,0
"30569","2534681998","Escherichia coli 8.0416",0,1,0,0,0,0,1,2,0
"30570","2534681999","Escherichia coli 7.1982",0,1,0,0,0,0,1,2,0
"30571","2534682000","Escherichia coli 8.2524",0,1,0,0,0,0,1,2,0
"30572","2534682001","Escherichia coli PA11",0,1,0,0,0,0,1,2,0
"30573","2534682002","Escherichia coli 8.0586",0,1,0,0,0,0,1,2,0
"30574","2534682003","Escherichia coli 8.0569",0,1,0,0,0,0,1,2,0
"30575","2534682051","Escherichia coli O104:H4 11-4632 C5",0,1,0,0,0,0,1,2,0
"30576","2534682052","Escherichia coli O104:H4 11-4632 C3",0,1,0,0,0,0,1,2,0
"30577","2534682053","Escherichia coli O104:H4 11-4632 C4",0,1,0,0,0,0,1,2,0
"30578","2534682060","Escherichia coli W26",0,1,0,0,0,0,1,2,0
"30579","2534682074","Escherichia coli KTE232",0,1,0,0,0,0,1,2,0
"30580","2534682078","Escherichia coli 2534-86",0,1,0,0,0,0,1,2,0
"30581","2534682080","Escherichia coli G58-1",0,1,0,0,0,0,1,2,0
"30582","2534682087","Escherichia coli P0304777.9",0,1,0,0,0,0,1,2,0
"30583","2534682088","Escherichia coli P0304777.10",0,1,0,0,0,0,1,2,0
"30584","2534682089","Escherichia coli P0304777.11",0,1,0,0,0,0,1,2,0
"30585","2534682090","Escherichia coli P0304777.12",0,1,0,0,0,0,1,2,0
"30586","2534682091","Escherichia coli P0304777.4",0,1,0,0,0,0,1,2,0
"30587","2534682092","Escherichia coli P0304777.5",0,1,0,0,0,0,1,2,0
"30588","2534682093","Escherichia coli P0304777.7",0,1,0,0,0,0,1,2,0
"30589","2534682094","Escherichia coli P0304777.8",0,1,0,0,0,0,1,2,0
"30590","2534682095","Escherichia coli P0304777.13",0,1,0,0,0,0,1,2,0
"30591","2534682096","Escherichia coli P0304777.14",0,1,0,0,0,0,1,2,0
"30592","2534682107","Escherichia coli 3.4870",0,1,0,0,0,0,1,2,0
"30593","2534682108","Escherichia coli 3006",0,1,0,0,0,0,1,2,0
"30594","2534682109","Escherichia coli 3.488",0,1,0,0,0,0,1,2,0
"30595","2534682139","Escherichia coli O103:H2 3.2608",0,1,0,0,0,0,1,2,0
"30596","2534682157","Escherichia coli STEC_DG131-3",0,1,0,0,0,0,1,2,0
"30597","2534682158","Escherichia coli STEC_C165-02",0,1,0,0,0,0,1,2,0
"30598","2534682159","Escherichia coli STEC_B2F1",0,1,0,0,0,0,1,2,0
